source_image_id,filename,split,width,height,sha256,pixel_sha256,annotation_source,number_of_boxes,number_of_classes
708,708.jpg,train,1024,1024,f29f73ba9de0b811e7c484e4a332dd50e29d22aca41ee7044694bdc2abce09d3,6ddd8324c7180fa7be434228ea85d9a8932208334e4d44c1da482e8fc98fa51b,primary,1,1
709,709.jpg,train,1024,1024,f620d6e2bec4b214f4f0f5afbbe05fd61a70227450f0936e557c2b7aa2acfe46,a1f9d1f084a546ef81e2ca6b618888adc11cfb0f6af6906bcbdfd20aab84bc4d,primary,1,1
710,710.jpg,train,1024,1024,40e6a30dead7957340b6c101fb6e4f8e442b3bd60c2c9295f186147b8fec1db4,3f8cfe9547f073a00e8e4b855912ec08cbbd30e1d7e847d15d28b5fde18fa62a,primary,1,1
711,711.jpg,train,1024,1024,e80c6bb23251ed92747a504e4bf8aeecfb9e2e394bbed9516318bbd56443a180,1ec94a9bd8d018f34820830f01e995bee5797c7deeef8e1b8adbba8c8d5534b3,primary,1,1
712,712.jpg,train,1024,1024,071abe7e1340c4d56677451f3cfa2d940b0600ed30c8ad5d34fbd0f61764da24,a24db64adcfcbf5ef1c54cc6af72aafb8f95cdb9136eb1014d583c96b3335aa6,primary,1,1
713,713.jpg,train,1024,1024,0e3c36c4965ed554e36f49bffb67f34c637068efa0875836cf7401a97d9aee2f,c537b9d20342dd265e1908316242723fb1085a7dc053f2e5447d1b19805711f6,primary,1,1
714,714.jpg,train,788,788,35f8d49f90b725844caf28dbbcc9e7c48f128f5c7d030b2c629d64b237655419,34f1c4c22bef9750d36eb7b646a982f23fb77eae5413d55e9f58a7916582dd4e,primary,1,1
715,715.jpg,train,1024,1024,0716e6400ce7983a3094a1937db2923041a38ccab1099a0e032b8fcec839550a,8c26e48f4de6068e75e3179563de8eb54684c1f829fba965a91377513a00927b,primary,1,1
716,716.jpg,train,1024,1024,c46bc15bf1389de14f186769b9a03994d8204a05f9c0ee1a14131a49f6709310,2640157ca9433951b76f92274bc6b2c171b17888e9c51495e79974e8666a42a9,primary,2,1
717,717.jpg,train,1024,1024,2279f69a0b63a0dacd769e58430bab1947b1e6883cf6137e90ab97fd80630217,9523f978ec29f5538cf9290941c398f8fb3804b988bd769879a968dedafce197,primary,2,2
719,719.jpg,train,1024,1024,532350f3ed6a5847d13a2984997e6768300312a36710202d21b8b49b961e3cdf,8aa704c6da8eaea911bcf666ea06fae62b4ab7e268b4dd9049f7a1c32e92ee9d,primary,2,1
720,720.jpg,train,1024,1024,2961defe588ed346782e7d8c94d82fdffe1ce4bb21260adf31b4108dfd4a2ca1,87bc467910d939725138ec42703deb3c29cb356638eaf08d8e306bab0ba5c6df,primary,1,1
721,721.jpg,test,1024,1024,a1f21a99d7b8fcf0928ad16de77a5c69c0abe327547d96ad2d0c2d1f54fe28ef,5a3c3186486f22edcb14e86d6df4ed7bce220f5c96f78d012a8404decadc5f50,primary,1,1
722,722.jpg,train,1024,1024,2e67e7c5c2a7e3196e8b048949511f8c48fa7f0ddf829afab5447fe2889090eb,cc42eb974892560688d9ea06c0d2f8342a20810f3f70117e8476796759beccd7,primary,1,1
723,723.jpg,train,1024,1024,c843097150817603ad4a3e90463ef7cdfdb60928ac791acc1504c8795274a675,8a2a872c3793c31b61912c046a203c4adb3f6d35a24ab21dc6f52569cbd5683c,primary,1,1
724,724.jpg,validation,1024,1024,b20a539435884c060f00f20c30b500b00f8e8601fb9deba0fe2e28b350fe8914,59220530a56d103e56c3ff860aba17e1d38225f4430366d06dc4f7a053f13ccc,primary,1,1
725,725.jpg,train,1024,1024,9758a1151738ec0ac1dc8bc9e7fce840584671bdd803f0fe6511abd5e34d239f,d8e2c9192935315b5bd8e60df6ade79c622083d516aae71bc721efb66d59ed8e,primary,1,1
726,726.jpg,train,1024,1024,b6a701deacc6f8541ae469e240716640ae03c74ccbcb2b9440b9b977ae13ad5c,54c717077185abcd36c8f803571ea09f6463f55773ddf062d4fcba08aa08e6aa,primary,1,1
727,727.jpg,train,1024,1024,03ce9c7cfb7c7af66b756d8516189652dfae94bc16eb5a127ddbc3d308be1bc3,97f1890dddd5805de1c08c9394694c8982df8cb7d626b8a57ee65376da497ae9,primary,1,1
728,728.jpg,train,1024,1024,7b135728141fc075d8df23fe309272ad07501e68dc0800b505cab76e2cc18d33,c4d2a9e536c59182f61c055de8c4ff1943c20f28dcef86cdb20e4eb9d6cb82f2,primary,2,2
729,729.jpg,train,1024,1024,d2ab77c25c6abb2d7800fa0871a074ab667c0ce66575332170dc93abe0682423,13c1459963297cc1d8cbc3dc8a55bdaead0415d28665d4d9b1ee5061097aa1f7,primary,1,1
730,730.jpg,validation,1024,1024,fb710f82873af7ac5a97fc392598537c5cf1fe8dda1f51cafa79d2ee6f489b03,a26d5785c0c018de4c1829e0447def0bb0c73ad100cbd8f0d4e9509310a1b372,primary,2,2
731,731.jpg,train,1024,1024,430a9cba51d252dc675d3b60023713c9c3a227103bdc3899cac9264ae8e171dd,e0be2e38783672b8f49f1b2a8dcacbd397bf21178be8008ced36d0b5e1e22654,primary,1,1
732,732.jpg,train,1024,1024,1a1c5dad8503c89da4c3b9e5b074fd3e39d038c78a5a507335a9f4f602f94177,ce6e4831741b7c869dd9921038a8b70bb939748b424a1b9b965c6d934937c8d5,primary,1,1
733,733.jpg,train,1024,1024,0032c85035a4874061556aeac98417edb851152790eeaea86f66e10445bf2d76,b587ccbfeb7a2d4a6f60c3a428e2c3463367ebc8f041c6a0e5bebf8f19df94b1,primary,2,1
734,734.jpg,train,1024,1024,47d4e5ccbf2a17aea2e3646bf94ed265fede34ef79625b62c877bbae5193e1a3,444ef8938b21505921d416a047fec355bd6e583be7b0c12e1b543b5192db7ba0,primary,1,1
736,736.jpg,validation,1024,1024,a310afd6f5ebb5cd4c4f6b5277b9cd367144c074ddffc4e55275aca50662f45e,b39a2e864e18f17e55b289fdf3be612662a1720d21d23284ca194d5758ac63b1,primary,1,1
737,737.jpg,train,1024,1024,7f0744c682f1cac3f62531df642db23d18a94486151e295411f1304b4f968e24,8cf703dc96fc91e0948abfaa10deb6768df841f6c1afc88245724cb743b2812f,primary,2,1
738,738.jpg,validation,1024,1024,18f0ec28c3c5ece1f338f98d25f624acbe29b898bf9d91b44dee0aecffc62b2f,35216b83018f51f6e9cd8c4253e64c7ac8aa0e312c777b734f24973cb54af5ea,primary,1,1
739,739.jpg,validation,1024,1024,cb814ade601a1191a06a77b6db0bd3b822ee950fef3bf0add952dc4d5a506563,50ac4cf38e9af5fbb09d804477fcbeb0c84b4062948cd0861ab4c8274309ffbf,primary,2,1
740,740.jpg,validation,1024,1024,56cff1b6d20de0e6d40c99dd93d643099db992797bd9cb8849ec59537729093a,092fe343f50695b6483005435fa130e90c5f17e5d43ca9ed03865acf8f1069a9,primary,1,1
741,741.jpg,train,1024,1024,eab3be4a199113b7fbb42d3ef53a6a2d8b027384da1f3f33053b3cdfbdc86664,0fb765e66b40f14e8dc7575eef134f7938ef6884fa3d37667908c0d76593b3a1,primary,1,1
742,742.jpg,train,1024,1024,b1f53681405ef89c0be46885e8ab50092f5f09843ce68b27805ecb33ed2920a1,7a858ad3cdb367e65c519c1f10a64ad71e67bc7890c8c24fbd11ccae50f40bd6,primary,1,1
754,754.jpg,train,1024,1024,51039fa10bd96b17f7ce931f104022512c86bd6a2b88cfffd7b7630a868417dd,678caac376b83a8d2f73bb177beb68903f4c3b2d933c23a78e3259ece3cae63b,primary,3,2
756,756.jpg,train,1024,1024,2af56f3a4a85ba0483ce341641b7885e901f421275855f8a54917f86a1395469,566be36e88f4c1eb446bcacb717f2b3286376e62eecb07255e436fc09132fd0c,primary,1,1
757,757.jpg,train,1024,1024,11fb9ee28221cccc134c3a927bdd4ab3290cbe9acd2fd8d1d68d7eed7b806c8a,1776e0a3427bf271339b12994d4fda66d94bb549666192d7133ffb877829be41,primary,2,1
765,765.jpg,validation,1024,1024,74b22187e94b355b15a838007b2f36a250212eb4988bcb88b1fb31c7f3daef56,648e40872a66e385727866ae72cbbe31ad40dac925ea30cd5c2a7d5fd42ad826,primary,1,1
787,787.jpg,validation,1024,1024,8d367db03c4341c52f5b97659ae3c73ff0d53f42d4ae72500538f49cfac7e404,d1a595db3e631fcb5d83be7b3937594ad74c7841c465b1292305b59cc0aecf46,primary,1,1
809,809.jpg,validation,1024,1024,86099426a5f04a6ded84b17a277238bca28ae916233cfc6f4e53acd34afc0dee,23d1f4546b76e1718411e5ad3b22da3c7b18a69dabd4be0059e3840b0af9bcc9,primary,1,1
818,818.jpg,train,1024,1024,94daeb485a02b120148e69ae3ee665153ec5f499cb2e3357c39dda756fb1e49c,452de944423879f439da0a694c684c3475c8ce9763c63c5b27ec57ea7de297c2,primary,5,2
824,824.jpg,test,1024,1024,19aaa80b7f4f0a5c418e0c5f5d013b888f2eba63c526f51a91805e4495cc1033,7217ff2758749cde28525e9285435ccc8a2b876a5efcf8f137aa7980595b83a7,primary,1,1
834,834.jpg,train,1024,1024,98718cc78cfec6cbb34246e87b49908c35733e3a2b278f8fa1206ef417205774,9e4e3cd3a55a266c40794bcfdd519ff18a46baaaa406848638abc36429160005,primary,1,1
835,835.jpg,validation,1024,1024,214f11fd60295cfda63891a3b7ee4a6b20142d090acb77b061e1577e609c84df,304eb04c79b58e2cbf3b6299f3f2b0dcdaa00a081c434c44dcd9ddbecdb9493e,primary,1,1
839,839.jpg,train,1024,1024,c1e06323dfec0d8936fe1dc7022dab881fa5cb2d6e9c9f4bb50f7e2245fc9633,2aab05fd97c5b4afc1b2adc2b8a4e6aba1c1a051b178dc272bb0d40e66d23899,primary,2,1
863,863.jpg,test,1024,1024,3547d2fe3b92a93d1b5665d8902c04befec21463fe77ba4be12cfd54f4fea5c2,90c9853a9052b0ccd6f7800716e85329491e8a5776fa6e681754568cb6a428a7,primary,1,1
864,864.jpg,test,1024,1024,7ace7e29724c2d46e60a521b1e2e60463ffdc8357db9e6576b9f728b27dd5a56,d80969cb07a8b24766f5774a903141679b7ca302d2ba395dce97f0b5230235f5,primary,1,1
871,871.jpg,train,1024,1024,02c42c37fcabfe6c02d77b3661fd75b524c2714253a43bad69f420ce3f3f687e,d7ed207074471e1d6d8922d1adeaff766a2493edb722b3c350de5bdb4a64d85a,primary,2,2
874,874.jpg,train,1024,1024,36496e5966ca114f944a742c5d248c688c09fb03651762dfb124207a146025c9,2fc5754b44a2d78e3defb00822f89cb009e0702df1b714975f68111e5a548146,primary,1,1
875,875.jpg,test,1024,1024,68228c3d371da451d76b80970ff47c4f2d0f8c23c5f1c8e1b8c57738626ccc38,df21a4d3677cf37bf6b76ed9345f614423e6600d3c5cd08ac1900db73b5a022a,primary,2,1
880,880.jpg,train,1024,1024,64f411bc1b2aac960f58cb5e9c9c7fd32049ce921ec3e2e1b4b689a5b666b123,f45d96b350061ffc56c61beff74d71568d66e9a6284b1643c18718e9678c77ba,primary,1,1
883,883.jpg,train,1024,1024,8e3cc35af1cdd337c7db5c2d5ec7500ffa5e0add6cfd4f404f8e7291d86d2a80,5cd76a1c8fbf74210b1d65b63f9a5465941bfa943d975a0af541b613cca23428,primary,2,2
885,885.jpg,train,1024,1024,cb3cc801d9d2610cc6f24b820aefacf0be27a239c886121bbbbd0ee1df1eb308,87f92046164202c9e145ce5ad592295f2ffc17651cb34e97d6bf79395cfa17e2,primary,2,2
893,893.jpg,train,1024,1024,c5507de3280b93434e6225f6c04151727058d7be5b6a8068ad897aca7d141003,5ded0eff3e8d32031883ae0936c3c8ae363ce15abe643e5272a005c4f77b1317,primary,1,1
894,894.jpg,train,1024,1024,8a6b51eb424296a87dc3c1ea2f83d534c32ccc7312cbf00c98a8b76d20ce9525,08cffc49346fe3fd2a8de4792ed7098ead65876c507ae4f3cc39b2da523d7627,primary,1,1
895,895.jpg,train,1024,1024,966d66a31f05e6741970ec53e3ed881192188f1830e7c104f6bfbed10597598c,9723bb6d237a246633d494fb171725bbd83fd3dd72d9cbdba9e513ad50af89ca,primary,2,2
920,920.jpg,validation,1024,1024,e889cceb0c1c5f049c769abdb73861de100165d7244d40c100af63c33a60b612,4609877ed1b7cc8973bcd973a7d368e0b4543aa295b994cea2a9abba3a50dfcc,primary,1,1
932,932.jpg,train,1024,1024,729727373c7442428db7fb9a8420618257f66077f7b6dd2a55beba0718eadce9,7bf2bb10cf35d1cfdb10ed778b78ea815e8586562b0b80fa78f0d27a1ab176cd,primary,1,1
945,945.jpg,train,1024,1024,0137a16f610c4183202434689d5cc68da815d4d0dc05597bc329daffc7c503ae,48c95326ee8fea119ad340810d28cc3072d8922b5ece361cc463be046dff6cb7,primary,1,1
955,955.jpg,validation,1024,1024,600b6ba5b6bf0d590d2f602a5d41385f354b96f8e84a9205efb973cf1d3b8dda,f1167cd00c1315c0f501c6fecdd8360e9dc9cb9c507a69fb206e6d42278a4e0f,primary,1,1
963,963.jpg,train,1024,1024,5606a86cfc74473c5663edf3298f2853ef9d00d905edf7a6d7a158efc3ced338,07faec851ca4f0c2d6d8e03613a1797e0d03b00aec37259edc668a2c432e81f0,primary,1,1
965,965.jpg,train,1024,1024,45591117a303658b0f72f763a7387ad9b974b1af057dc97b29b4a95bca78953a,dae9a5f02b7e692366e14938d05e00bebdad219a3569494a3f51a94cc4a3b09b,primary,1,1
969,969.jpg,train,1024,1024,e83d1144757413e8e7248780ddabf69cfc7d5e313316d5712e7622c101fa6b83,8c607a571c9c2cd73bf5d9b16e3ebb5c6a02f6e59f8dcdaa0a7ca0f4468f6f19,primary,1,1
980,980.jpg,train,1024,1024,dac3844be2f26254bbf9d8f125e90036f624ce8ad4e5ae2149a9b0e49ddf6d64,de20560090b8b9113fe72e49a7f3e01401c4593e96d7d9fffb5e9b2257497bd6,primary,3,2
984,984.jpg,train,1024,1024,b69f11e3d30ec18fe205ded9dcc97e2d352d117388596b10325ab6189eed1c70,a0eae312f9d82a80b249db30b0dda6dd1d915b267bb6cf06cab368479cc54030,primary,1,1
986,986.jpg,train,1024,1024,8f5bbf6ddae9fda28ec742d3e6eb76c44c3549ba9b6fc4737cfbf3cbfac005b1,3df391d4023ea36c3e375a6869ba3bb1feaee57e50fe263843116af836c913e4,primary,1,1
992,992.jpg,train,1024,1024,bb144c229afbdb9166d4deb91744fa763b553270476702a0b205f3794f394dca,3f64d5b07badbf80abeca385fb13111e929fa93fa378a82df38b5fff1eed6d07,primary,1,1
997,997.jpg,train,1024,1024,5d44e81061f15096419aa6e6b2fa3efeb574ba077a28143171c98b25eb0dda5b,f29b5f083f5f86fdb1f2526e995db973766b909139f1dc1a4606f51d2ff58a99,primary,1,1
998,998.jpg,train,1024,1024,a9f201d28eb5c223b8137316366fe20bfb4aa508753041e3fa39f1f6af52a582,929c7aa6abfa26ba990f0f66baf30b0f4449403bd5a067030b40361cc819cc77,primary,1,1
1002,1002.jpg,train,1024,1024,252de14dd91bbc173d463286209da45658c47adc1b9c9617239959a43303cf67,e1965a48ee41875e0c3f6d8e9b6f0b950af1b3e8bae775d4863feb6509b7afd8,primary,1,1
1004,1004.jpg,train,1024,1024,795955f9881336078b3fdce3ac508a0ea9cd4927e4539a54d27f2f765f6874ba,5c13741e2e88ee6b8b188be3e4502cdd30c39c8d0a9ccaea1d1502a53235d4f1,primary,2,2
1007,1007.jpg,train,1024,1024,7261bbcf408a42a313a5e7889dd528842324e3995c590e02c5e0decffe2168ac,87d2fbda20f123dd51f2cd808351b2e0bfcc018c3186aa50723fd434937c8a71,primary,1,1
1008,1008.jpg,train,1024,1024,b595f3854c023db1b75cdfbb36a09090c325619643f8eca96794a76344df4b19,87af4adc54a82185cd02d2ba2638450de011047b251346f271868a09178b9bee,primary,1,1
1010,1010.jpg,train,1024,1024,7fef20bccf0ad4e6ea05ce158bed33f58897d0063aba4913320cf2de69313833,eab5a2cf0e20eb2d1ae311346c5592e5da2371ba4d210774684cc8b605da6519,primary,1,1
1017,1017.jpg,test,1024,1024,a0f9070920a7b9f5e0ea44cc8ae5eea4b03c7944743c5c9c8a7c9bb5adc1d2e5,44aa0143cb4575c8772f5567b2b41a0e6737455a660e8e50ab5127f99c3e2a62,primary,2,1
1019,1019.jpg,train,1024,1024,a70e6c4c54dc1e54494dd7589037df32ba249b6d5e7c9b3ede2ff9b1cffb4b4f,21273860b7a37afffa6f627f82ed55dc0d14a1fb07f521d573678a0149caf831,primary,1,1
1046,1046.jpg,train,1024,1024,a03c2a484b7b450ecc0e6cdc000f321b61d54426347b43dc80eba8d99c09235e,8d979c4002c9dadff29175a2a432aa813a4aeacfd4633819a98e74a1f8351821,primary,1,1
1048,1048.jpg,train,1024,1024,f6951b33b4a83088d3eac468463a5c0f0a29671e8cc676afedd0297cf0fc85ba,bb2f1b185b8bf923d4cbaf7203d2ebb417e24dea7d66336b11dd183fc99d95d0,primary,1,1
1060,1060.jpg,train,1024,1024,c452c0b8c13eb1b29f3edf98da1ed229e24f17ab2b0ad74dfece8ca419b28d2f,8f5def9b8011764f4656fe4fbdf5e5cfcd51bd173c0138f0b730e401a9a0b75f,primary,3,1
1061,1061.jpg,train,1024,1024,ee3874565f086b763b9f40cd8fd3ee6dff1a923be913f7a20daed10e26e4e2e0,544688d169de9bae29635a5fb7c506fc0fc5cad63541bbafd4a8e8b47b437a1f,primary,1,1
1063,1063.jpg,train,1024,1024,df007d073a6f067ca9f3716428c54604fe0e008c8583696e02eb58dc94ff94bd,43577abf897fa1b0586d512e97b36f274bad9ba93bad1ae300fdaef2244606df,primary,2,1
1064,1064.jpg,train,1024,1024,8db4fec1be6acd35de8d0dc3b1dc7719ca9268ae0f48cf93468ef06fa9879ada,5d7900bfc0324d6aed92ed2d3f8bdfa24f7836f464993514732c5ee06d76be09,primary,1,1
