instance_id,source_image_id,image_filename,object_index,raw_label,canonical_label_if_unambiguous,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area_pixels,bbox_area_fraction,bbox_aspect_ratio,bbox_center_x,bbox_center_y,official_split,pose,truncated,difficult,bbox_issues
660_1,660,660.jpg,1,craze,craze,344,325,427,438,84,114,9576,0.00913238525390625,0.7368421052631579,385.5,381.5,train,Unspecified,0,0,
661_0,661,661.jpg,0,surface_injure,surface_injure,366,330,494,410,129,81,10449,0.009964942932128906,1.5925925925925926,430.0,370.0,validation,Unspecified,0,0,
662_0,662,662.jpg,0,surface_injure,surface_injure,505,436,658,814,154,379,58366,0.05566215515136719,0.40633245382585753,581.5,625.0,train,Unspecified,0,0,
662_1,662,662.jpg,1,surface_injure,surface_injure,505,947,564,1014,60,68,4080,0.0038909912109375,0.8823529411764706,534.5,980.5,train,Unspecified,0,0,
663_0,663,663.jpg,0,hide_craze,hide_craze,787,570,945,724,159,155,24645,0.02350330352783203,1.0258064516129033,866.0,647.0,test,Unspecified,0,0,
664_0,664,664.jpg,0,surface_injure,surface_injure,41,736,400,910,360,175,63000,0.06008148193359375,2.057142857142857,220.5,823.0,train,Unspecified,0,0,
664_1,664,664.jpg,1,surface_injure,surface_injure,773,152,1005,328,233,177,41241,0.039330482482910156,1.3163841807909604,889.0,240.0,train,Unspecified,0,0,
665_0,665,665.jpg,0,hide_craze,hide_craze,602,535,673,603,72,69,4968,0.00473785400390625,1.0434782608695652,637.5,569.0,validation,Unspecified,0,0,
666_0,666,666.jpg,0,hide_craze,hide_craze,170,645,773,810,604,166,100264,0.09561920166015625,3.63855421686747,471.5,727.5,train,Unspecified,0,0,
666_1,666,666.jpg,1,hide_craze,hide_craze,458,53,728,264,271,212,57452,0.054790496826171875,1.278301886792453,593.0,158.5,train,Unspecified,0,0,
667_0,667,667.jpg,0,hide_craze,hide_craze,548,411,767,963,220,553,121660,0.11602401733398438,0.39783001808318263,657.5,687.0,train,Unspecified,0,0,
669_0,669,669.jpg,0,surface_injure,surface_injure,386,5,555,250,170,246,41820,0.039882659912109375,0.6910569105691057,470.5,127.5,validation,Unspecified,0,0,
669_1,669,669.jpg,1,surface_injure,surface_injure,422,749,473,845,52,97,5044,0.004810333251953125,0.5360824742268041,447.5,797.0,validation,Unspecified,0,0,
670_0,670,670.jpg,0,hide_craze,hide_craze,494,369,748,619,255,251,64005,0.06103992462158203,1.0159362549800797,621.0,494.0,train,Unspecified,0,0,
670_1,670,670.jpg,1,surface_injure,surface_injure,469,330,537,367,69,38,2622,0.0025005340576171875,1.8157894736842106,503.0,348.5,train,Unspecified,0,0,
671_0,671,671.jpg,0,hide_craze,hide_craze,228,467,780,935,553,469,259357,0.24734210968017578,1.1791044776119404,504.0,701.0,test,Unspecified,0,0,
671_1,671,671.jpg,1,surface_injure,surface_injure,748,927,947,1020,200,94,18800,0.0179290771484375,2.127659574468085,847.5,973.5,test,Unspecified,0,0,
672_0,672,672.jpg,0,surface_injure,surface_injure,375,320,494,372,120,53,6360,0.00606536865234375,2.2641509433962264,434.5,346.0,train,Unspecified,0,0,
672_1,672,672.jpg,1,surface_injure,surface_injure,516,685,575,716,60,32,1920,0.0018310546875,1.875,545.5,700.5,train,Unspecified,0,0,
672_2,672,672.jpg,2,corrosion,corrosion,570,197,697,319,128,123,15744,0.0150146484375,1.0406504065040652,633.5,258.0,train,Unspecified,0,0,
673_0,673,673.jpg,0,surface_injure,surface_injure,231,274,516,592,286,319,91234,0.08700752258300781,0.896551724137931,373.5,433.0,train,Unspecified,0,0,
674_0,674,674.jpg,0,surface_injure,surface_injure,653,536,747,597,95,62,5890,0.0056171417236328125,1.532258064516129,700.0,566.5,validation,Unspecified,0,0,
675_0,675,675.jpg,0,hide_craze,hide_craze,358,447,697,844,340,398,135320,0.12905120849609375,0.8542713567839196,527.5,645.5,validation,Unspecified,0,0,
676_0,676,676.jpg,0,hide_craze,hide_craze,270,130,506,335,237,206,48822,0.04656028747558594,1.1504854368932038,388.0,232.5,train,Unspecified,0,0,
676_1,676,676.jpg,1,hide_craze,hide_craze,298,675,612,877,315,203,63945,0.060982704162597656,1.5517241379310345,455.0,776.0,train,Unspecified,0,0,
677_0,677,677.jpg,0,hide_craze,hide_craze,461,330,917,613,457,284,129788,0.12377548217773438,1.6091549295774648,689.0,471.5,test,Unspecified,0,0,
678_0,678,678.jpg,0,hide_craze,hide_craze,136,347,742,592,607,246,149322,0.14240455627441406,2.467479674796748,439.0,469.5,train,Unspecified,0,0,
679_0,679,679.jpg,0,surface_injure,surface_injure,166,219,855,677,690,459,316710,0.30203819274902344,1.5032679738562091,510.5,448.0,train,Unspecified,0,0,
680_0,680,680.jpg,0,corrosion,corrosion,402,5,602,1010,201,1006,202206,0.1928386688232422,0.19980119284294234,502.0,507.5,train,Unspecified,0,0,
681_0,681,681.jpg,0,surface_injure,surface_injure,612,185,784,320,173,136,23528,0.02243804931640625,1.2720588235294117,698.0,252.5,train,Unspecified,0,0,
681_1,681,681.jpg,1,surface_injure,surface_injure,502,927,706,1022,205,96,19680,0.018768310546875,2.1354166666666665,604.0,974.5,train,Unspecified,0,0,
682_0,682,682.jpg,0,hide_craze,hide_craze,466,799,656,869,191,71,13561,0.012932777404785156,2.6901408450704225,561.0,834.0,train,Unspecified,0,0,
682_1,682,682.jpg,1,hide_craze,hide_craze,644,747,673,941,30,195,5850,0.0055789947509765625,0.15384615384615385,658.5,844.0,train,Unspecified,0,0,
683_0,683,683.jpg,0,surface_injure,surface_injure,445,855,550,969,106,115,12190,0.011625289916992188,0.9217391304347826,497.5,912.0,train,Unspecified,0,0,
683_1,683,683.jpg,1,surface_injure,surface_injure,547,66,698,203,152,138,20976,0.0200042724609375,1.1014492753623188,622.5,134.5,train,Unspecified,0,0,
683_2,683,683.jpg,2,surface_injure,surface_injure,444,480,655,644,212,165,34980,0.033359527587890625,1.284848484848485,549.5,562.0,train,Unspecified,0,0,
684_0,684,684.jpg,0,surface_injure,surface_injure,180,291,806,477,627,187,117249,0.1118173599243164,3.3529411764705883,493.0,384.0,train,Unspecified,0,0,
684_1,684,684.jpg,1,surface_injure,surface_injure,208,728,773,833,566,106,59996,0.057216644287109375,5.339622641509434,490.5,780.5,train,Unspecified,0,0,
685_0,685,685.jpg,0,craze,craze,727,3,948,360,222,358,79476,0.07579421997070312,0.6201117318435754,837.5,181.5,validation,Unspecified,0,0,
685_1,685,685.jpg,1,craze,craze,605,386,914,1024,310,639,198090,0.18891334533691406,0.48513302034428796,759.5,705.0,validation,Unspecified,1,0,
686_0,686,686.jpg,0,thunderstrike,thunderstrike,389,177,777,880,389,704,273856,0.26116943359375,0.5525568181818182,583.0,528.5,test,Unspecified,0,0,
687_0,687,687.jpg,0,surface_injure,surface_injure,434,570,620,697,187,128,23936,0.0228271484375,1.4609375,527.0,633.5,validation,Unspecified,0,0,
688_0,688,688.jpg,0,thunderstrike,thunderstrike,136,522,658,702,523,181,94663,0.09027767181396484,2.889502762430939,397.0,612.0,train,Unspecified,0,0,
689_0,689,689.jpg,0,surface_injure,surface_injure,409,108,467,224,59,117,6903,0.006583213806152344,0.5042735042735043,438.0,166.0,test,Unspecified,0,0,
689_1,689,689.jpg,1,surface_injure,surface_injure,547,230,672,347,126,118,14868,0.014179229736328125,1.0677966101694916,609.5,288.5,test,Unspecified,0,0,
689_2,689,689.jpg,2,surface_injure,surface_injure,567,549,662,605,96,57,5472,0.005218505859375,1.6842105263157894,614.5,577.0,test,Unspecified,0,0,
689_3,689,689.jpg,3,surface_injure,surface_injure,422,227,481,295,60,69,4140,0.003948211669921875,0.8695652173913043,451.5,261.0,test,Unspecified,0,0,
690_0,690,690.jpg,0,thunderstrike,thunderstrike,56,627,562,797,507,171,86697,0.08268070220947266,2.9649122807017543,309.0,712.0,train,Unspecified,0,0,
691_0,691,691.jpg,0,craze,craze,281,780,727,900,447,121,54087,0.051581382751464844,3.6942148760330578,504.0,840.0,train,Unspecified,0,0,
692_0,692,692.jpg,0,craze,craze,31,256,906,599,876,344,301344,0.287384033203125,2.546511627906977,468.5,427.5,train,Unspecified,0,0,
693_0,693,693.jpg,0,hide_craze,hide_craze,244,158,792,633,549,476,261324,0.24921798706054688,1.153361344537815,518.0,395.5,train,Unspecified,0,0,
694_0,694,694.jpg,0,hide_craze,hide_craze,94,197,716,774,623,578,360094,0.3434123992919922,1.0778546712802768,405.0,485.5,train,Unspecified,0,0,
695_0,695,695.jpg,0,hide_craze,hide_craze,70,406,609,550,540,145,78300,0.07467269897460938,3.7241379310344827,339.5,478.0,train,Unspecified,0,0,
695_1,695,695.jpg,1,hide_craze,hide_craze,866,450,1005,550,140,101,14140,0.013484954833984375,1.386138613861386,935.5,500.0,train,Unspecified,0,0,
696_0,696,696.jpg,0,hide_craze,hide_craze,148,367,567,597,420,231,97020,0.09252548217773438,1.8181818181818181,357.5,482.0,test,Unspecified,0,0,
696_1,696,696.jpg,1,hide_craze,hide_craze,583,545,998,670,416,126,52416,0.04998779296875,3.3015873015873014,790.5,607.5,test,Unspecified,0,0,
697_0,697,697.jpg,0,hide_craze,hide_craze,227,533,609,872,383,340,130220,0.12418746948242188,1.1264705882352941,418.0,702.5,train,Unspecified,0,0,
697_1,697,697.jpg,1,hide_craze,hide_craze,628,263,866,555,239,293,70027,0.06678295135498047,0.8156996587030717,747.0,409.0,train,Unspecified,0,0,
698_0,698,698.jpg,0,hide_craze,hide_craze,56,158,681,806,626,649,406274,0.3874530792236328,0.9645608628659477,368.5,482.0,validation,Unspecified,0,0,
699_0,699,699.jpg,0,thunderstrike,thunderstrike,150,578,320,869,171,292,49932,0.047618865966796875,0.5856164383561644,235.0,723.5,test,Unspecified,0,0,
701_0,701,701.jpg,0,craze,craze,227,253,919,1000,693,748,518364,0.4943504333496094,0.9264705882352942,573.0,626.5,test,Unspecified,0,0,
702_0,702,702.jpg,0,surface_injure,surface_injure,202,525,359,956,158,432,68256,0.065093994140625,0.36574074074074076,280.5,740.5,train,Unspecified,0,0,
702_1,702,702.jpg,1,surface_injure,surface_injure,295,91,411,516,117,426,49842,0.04753303527832031,0.2746478873239437,353.0,303.5,train,Unspecified,0,0,
703_0,703,703.jpg,0,corrosion,corrosion,5,397,1008,788,1004,392,393568,0.375335693359375,2.561224489795918,506.5,592.5,train,Unspecified,0,0,
704_0,704,704.jpg,0,corrosion,corrosion,548,30,728,1003,181,974,176294,0.16812705993652344,0.18583162217659138,638.0,516.5,test,Unspecified,0,0,
705_0,705,705.jpg,0,hide_craze,hide_craze,412,294,866,642,455,349,158795,0.15143871307373047,1.3037249283667622,639.0,468.0,train,Unspecified,0,0,
706_0,706,706.jpg,0,hide_craze,hide_craze,142,303,683,625,542,323,175066,0.16695594787597656,1.6780185758513932,412.5,464.0,validation,Unspecified,0,0,
707_0,707,707.jpg,0,corrosion,corrosion,387,20,617,947,231,928,214368,0.204437255859375,0.24892241379310345,502.0,483.5,train,Unspecified,0,0,
708_0,708,708.jpg,0,thunderstrike,thunderstrike,270,103,616,281,347,179,62113,0.059235572814941406,1.9385474860335195,443.0,192.0,train,Unspecified,0,0,
709_0,709,709.jpg,0,hide_craze,hide_craze,342,300,430,772,89,473,42097,0.040146827697753906,0.18816067653276955,386.0,536.0,train,Unspecified,0,0,
710_0,710,710.jpg,0,craze,craze,120,439,917,870,798,432,344736,0.328765869140625,1.8472222222222223,518.5,654.5,train,Unspecified,0,0,
711_0,711,711.jpg,0,surface_injure,surface_injure,303,494,412,638,110,145,15950,0.015211105346679688,0.7586206896551724,357.5,566.0,train,Unspecified,0,0,
712_0,712,712.jpg,0,corrosion,corrosion,467,27,608,1005,142,979,139018,0.13257789611816406,0.14504596527068436,537.5,516.0,train,Unspecified,0,0,
713_0,713,713.jpg,0,craze,craze,281,13,583,780,303,768,232704,0.221923828125,0.39453125,432.0,396.5,train,Unspecified,0,0,
714_0,714,714.jpg,0,craze,craze,190,1,553,486,364,486,176904,0.2848952562549924,0.7489711934156379,371.5,243.5,train,Unspecified,1,0,
715_0,715,715.jpg,0,craze,craze,413,159,902,989,490,831,407190,0.38832664489746094,0.5896510228640193,657.5,574.0,train,Unspecified,0,0,
716_0,716,716.jpg,0,craze,craze,600,114,734,963,135,850,114750,0.10943412780761719,0.1588235294117647,667.0,538.5,train,Unspecified,0,0,
716_1,716,716.jpg,1,craze,craze,761,360,1024,917,264,558,147312,0.1404876708984375,0.4731182795698925,892.5,638.5,train,Unspecified,1,0,
717_0,717,717.jpg,0,craze,craze,620,114,859,492,240,379,90960,0.0867462158203125,0.633245382585752,739.5,303.0,train,Unspecified,0,0,
717_1,717,717.jpg,1,hide_craze,hide_craze,478,522,698,835,221,314,69394,0.06617927551269531,0.7038216560509554,588.0,678.5,train,Unspecified,0,0,
719_0,719,719.jpg,0,corrosion,corrosion,558,20,711,547,154,528,81312,0.077545166015625,0.2916666666666667,634.5,283.5,train,Unspecified,0,0,
719_1,719,719.jpg,1,corrosion,corrosion,639,570,764,986,126,417,52542,0.05010795593261719,0.302158273381295,701.5,778.0,train,Unspecified,0,0,
720_0,720,720.jpg,0,hide_craze,hide_craze,464,20,578,991,115,972,111780,0.10660171508789062,0.1183127572016461,521.0,505.5,train,Unspecified,0,0,
721_0,721,721.jpg,0,hide_craze,hide_craze,31,631,944,670,914,40,36560,0.0348663330078125,22.85,487.5,650.5,test,Unspecified,0,0,
722_0,722,722.jpg,0,corrosion,corrosion,116,2,600,1024,485,1023,496155,0.47317028045654297,0.47409579667644186,358.0,513.0,train,Unspecified,1,0,
723_0,723,723.jpg,0,hide_craze,hide_craze,128,164,445,272,318,109,34662,0.03305625915527344,2.9174311926605503,286.5,218.0,train,Unspecified,0,0,
724_0,724,724.jpg,0,corrosion,corrosion,316,6,570,1002,255,997,254235,0.24245738983154297,0.25576730190571717,443.0,504.0,validation,Unspecified,0,0,
725_0,725,725.jpg,0,craze,craze,448,547,984,999,537,453,243261,0.23199176788330078,1.185430463576159,716.0,773.0,train,Unspecified,0,0,
726_0,726,726.jpg,0,surface_injure,surface_injure,377,180,764,416,388,237,91956,0.08769607543945312,1.6371308016877637,570.5,298.0,train,Unspecified,0,0,
727_0,727,727.jpg,0,corrosion,corrosion,700,149,833,764,134,616,82544,0.0787200927734375,0.21753246753246752,766.5,456.5,train,Unspecified,0,0,
728_0,728,728.jpg,0,craze,craze,220,136,717,669,498,534,265932,0.2536125183105469,0.9325842696629213,468.5,402.5,train,Unspecified,0,0,
728_1,728,728.jpg,1,hide_craze,hide_craze,3,217,217,283,215,67,14405,0.013737678527832031,3.208955223880597,110.0,250.0,train,Unspecified,0,0,
729_0,729,729.jpg,0,corrosion,corrosion,583,539,673,1000,91,462,42042,0.04009437561035156,0.19696969696969696,628.0,769.5,train,Unspecified,0,0,
730_0,730,730.jpg,0,hide_craze,hide_craze,541,63,566,300,26,238,6188,0.005901336669921875,0.1092436974789916,553.5,181.5,validation,Unspecified,0,0,
730_1,730,730.jpg,1,craze,craze,539,417,603,585,65,169,10985,0.010476112365722656,0.38461538461538464,571.0,501.0,validation,Unspecified,0,0,
731_0,731,731.jpg,0,craze,craze,587,6,672,1020,86,1015,87290,0.08324623107910156,0.08472906403940887,629.5,513.0,train,Unspecified,0,0,
732_0,732,732.jpg,0,corrosion,corrosion,483,16,594,995,112,980,109760,0.10467529296875,0.11428571428571428,538.5,505.5,train,Unspecified,0,0,
733_0,733,733.jpg,0,corrosion,corrosion,2,395,489,503,488,109,53192,0.05072784423828125,4.477064220183486,245.5,449.0,train,Unspecified,0,0,
733_1,733,733.jpg,1,corrosion,corrosion,514,422,1022,583,509,162,82458,0.07863807678222656,3.1419753086419755,768.0,502.5,train,Unspecified,0,0,
734_0,734,734.jpg,0,crack,crack,247,395,750,481,504,87,43848,0.04181671142578125,5.793103448275862,498.5,438.0,train,Unspecified,0,0,
736_0,736,736.jpg,0,craze,craze,156,136,508,478,353,343,121079,0.11546993255615234,1.0291545189504374,332.0,307.0,validation,Unspecified,0,0,
737_0,737,737.jpg,0,hide_craze,hide_craze,77,105,167,535,91,431,39221,0.03740406036376953,0.2111368909512761,122.0,320.0,train,Unspecified,0,0,
737_1,737,737.jpg,1,hide_craze,hide_craze,216,310,328,728,113,419,47347,0.04515361785888672,0.26968973747016706,272.0,519.0,train,Unspecified,0,0,
738_0,738,738.jpg,0,crack,crack,259,270,362,744,104,475,49400,0.04711151123046875,0.21894736842105264,310.5,507.0,validation,Unspecified,0,0,
739_0,739,739.jpg,0,crack,crack,103,211,284,367,182,157,28574,0.027250289916992188,1.1592356687898089,193.5,289.0,validation,Unspecified,0,0,
739_1,739,739.jpg,1,crack,crack,584,63,753,228,170,166,28220,0.026912689208984375,1.0240963855421688,668.5,145.5,validation,Unspecified,0,0,
740_0,740,740.jpg,0,surface_injure,surface_injure,545,325,952,491,408,167,68136,0.06497955322265625,2.44311377245509,748.5,408.0,validation,Unspecified,0,0,
741_0,741,741.jpg,0,craze,craze,702,6,834,1010,133,1005,133665,0.1274728775024414,0.13233830845771144,768.0,508.0,train,Unspecified,0,0,
742_0,742,742.jpg,0,craze,craze,791,419,934,763,144,345,49680,0.0473785400390625,0.41739130434782606,862.5,591.0,train,Unspecified,0,0,
754_0,754,754.jpg,0,thunderstrike,thunderstrike,557,456,633,653,77,198,15246,0.014539718627929688,0.3888888888888889,595.0,554.5,train,Unspecified,0,0,
754_1,754,754.jpg,1,hide_craze,hide_craze,594,664,631,991,38,328,12464,0.0118865966796875,0.11585365853658537,612.5,827.5,train,Unspecified,0,0,
754_2,754,754.jpg,2,hide_craze,hide_craze,566,255,606,444,41,190,7790,0.0074291229248046875,0.21578947368421053,586.0,349.5,train,Unspecified,0,0,
756_0,756,756.jpg,0,hide_craze,hide_craze,723,27,892,231,170,205,34850,0.03323554992675781,0.8292682926829268,807.5,129.0,train,Unspecified,0,0,
757_0,757,757.jpg,0,hide_craze,hide_craze,98,431,330,464,233,34,7922,0.0075550079345703125,6.852941176470588,214.0,447.5,train,Unspecified,0,0,
757_1,757,757.jpg,1,hide_craze,hide_craze,762,281,991,306,230,26,5980,0.005702972412109375,8.846153846153847,876.5,293.5,train,Unspecified,0,0,
765_0,765,765.jpg,0,craze,craze,162,308,569,636,408,329,134232,0.12801361083984375,1.2401215805471124,365.5,472.0,validation,Unspecified,0,0,
787_0,787,787.jpg,0,craze,craze,132,397,1014,734,883,338,298454,0.28462791442871094,2.6124260355029585,573.0,565.5,validation,Unspecified,0,0,
809_0,809,809.jpg,0,surface_injure,surface_injure,40,144,888,674,849,531,450819,0.4299345016479492,1.5988700564971752,464.0,409.0,validation,Unspecified,0,0,
818_0,818,818.jpg,0,surface_injure,surface_injure,336,420,542,639,207,220,45540,0.043430328369140625,0.9409090909090909,439.0,529.5,train,Unspecified,0,0,
818_1,818,818.jpg,1,hide_craze,hide_craze,203,283,337,496,135,214,28890,0.027551651000976562,0.6308411214953271,270.0,389.5,train,Unspecified,0,0,
818_2,818,818.jpg,2,hide_craze,hide_craze,253,161,598,366,346,206,71276,0.06797409057617188,1.6796116504854368,425.5,263.5,train,Unspecified,0,0,
818_3,818,818.jpg,3,hide_craze,hide_craze,503,645,677,833,175,189,33075,0.03154277801513672,0.9259259259259259,590.0,739.0,train,Unspecified,0,0,
818_4,818,818.jpg,4,hide_craze,hide_craze,751,454,844,528,94,75,7050,0.0067234039306640625,1.2533333333333334,797.5,491.0,train,Unspecified,0,0,
824_0,824,824.jpg,0,craze,craze,542,431,653,782,112,352,39424,0.03759765625,0.3181818181818182,597.5,606.5,test,Unspecified,0,0,
834_0,834,834.jpg,0,thunderstrike,thunderstrike,517,527,653,586,137,60,8220,0.007839202880859375,2.283333333333333,585.0,556.5,train,Unspecified,0,0,
835_0,835,835.jpg,0,thunderstrike,thunderstrike,487,511,600,731,114,221,25194,0.024026870727539062,0.5158371040723982,543.5,621.0,validation,Unspecified,0,0,
839_0,839,839.jpg,0,surface_injure,surface_injure,677,2,1024,206,348,205,71340,0.06803512573242188,1.697560975609756,850.5,104.0,train,Unspecified,1,0,
839_1,839,839.jpg,1,surface_injure,surface_injure,998,664,1024,988,27,325,8775,0.008368492126464844,0.08307692307692308,1011.0,826.0,train,Unspecified,1,0,
863_0,863,863.jpg,0,thunderstrike,thunderstrike,103,163,255,441,153,279,42687,0.040709495544433594,0.5483870967741935,179.0,302.0,test,Unspecified,0,0,
864_0,864,864.jpg,0,surface_injure,surface_injure,303,20,587,310,285,291,82935,0.07909297943115234,0.979381443298969,445.0,165.0,test,Unspecified,0,0,
871_0,871,871.jpg,0,hide_craze,hide_craze,230,713,609,827,380,115,43700,0.041675567626953125,3.3043478260869565,419.5,770.0,train,Unspecified,0,0,
871_1,871,871.jpg,1,craze,craze,642,466,973,925,332,460,152720,0.1456451416015625,0.7217391304347827,807.5,695.5,train,Unspecified,0,0,
874_0,874,874.jpg,0,thunderstrike,thunderstrike,333,735,567,861,235,127,29845,0.02846240997314453,1.8503937007874016,450.0,798.0,train,Unspecified,0,0,
875_0,875,875.jpg,0,hide_craze,hide_craze,275,20,531,644,257,625,160625,0.1531839370727539,0.4112,403.0,332.0,test,Unspecified,0,0,
875_1,875,875.jpg,1,hide_craze,hide_craze,695,463,1020,708,326,246,80196,0.07648086547851562,1.3252032520325203,857.5,585.5,test,Unspecified,0,0,
880_0,880,880.jpg,0,thunderstrike,thunderstrike,362,303,649,684,288,382,110016,0.10491943359375,0.7539267015706806,505.5,493.5,train,Unspecified,0,0,
883_0,883,883.jpg,0,hide_craze,hide_craze,464,460,825,525,362,66,23892,0.022785186767578125,5.484848484848484,644.5,492.5,train,Unspecified,0,0,
883_1,883,883.jpg,1,craze,craze,861,374,1019,514,159,141,22419,0.02138042449951172,1.127659574468085,940.0,444.0,train,Unspecified,0,0,
885_0,885,885.jpg,0,hide_craze,hide_craze,412,483,678,560,267,78,20826,0.019861221313476562,3.423076923076923,545.0,521.5,train,Unspecified,0,0,
885_1,885,885.jpg,1,craze,craze,159,431,383,716,225,286,64350,0.06136894226074219,0.7867132867132867,271.0,573.5,train,Unspecified,0,0,
893_0,893,893.jpg,0,craze,craze,84,70,541,475,458,406,185948,0.17733383178710938,1.1280788177339902,312.5,272.5,train,Unspecified,0,0,
894_0,894,894.jpg,0,thunderstrike,thunderstrike,283,122,427,216,145,95,13775,0.013136863708496094,1.5263157894736843,355.0,169.0,train,Unspecified,0,0,
895_0,895,895.jpg,0,hide_craze,hide_craze,497,358,545,550,49,193,9457,0.009018898010253906,0.2538860103626943,521.0,454.0,train,Unspecified,0,0,
895_1,895,895.jpg,1,craze,craze,536,636,723,864,188,229,43052,0.041057586669921875,0.8209606986899564,629.5,750.0,train,Unspecified,0,0,
920_0,920,920.jpg,0,corrosion,corrosion,2,602,283,677,282,76,21432,0.02043914794921875,3.710526315789474,142.5,639.5,validation,Unspecified,0,0,
932_0,932,932.jpg,0,corrosion,corrosion,8,294,1017,678,1010,385,388850,0.3708362579345703,2.6233766233766236,512.5,486.0,train,Unspecified,0,0,
945_0,945,945.jpg,0,thunderstrike,thunderstrike,2,10,495,913,494,904,446576,0.4258880615234375,0.5464601769911505,248.5,461.5,train,Unspecified,0,0,
955_0,955,955.jpg,0,corrosion,corrosion,455,5,730,1016,276,1012,279312,0.2663726806640625,0.2727272727272727,592.5,510.5,validation,Unspecified,0,0,
963_0,963,963.jpg,0,hide_craze,hide_craze,1,445,302,511,302,67,20234,0.019296646118164062,4.507462686567164,151.5,478.0,train,Unspecified,1,0,
965_0,965,965.jpg,0,surface_injure,surface_injure,312,295,789,566,478,272,130016,0.123992919921875,1.7573529411764706,550.5,430.5,train,Unspecified,0,0,
969_0,969,969.jpg,0,hide_craze,hide_craze,659,449,1024,503,366,55,20130,0.019197463989257812,6.654545454545454,841.5,476.0,train,Unspecified,1,0,
980_0,980,980.jpg,0,thunderstrike,thunderstrike,334,514,783,875,450,362,162900,0.15535354614257812,1.2430939226519337,558.5,694.5,train,Unspecified,0,0,
980_1,980,980.jpg,1,surface_injure,surface_injure,797,370,933,897,137,528,72336,0.0689849853515625,0.25946969696969696,865.0,633.5,train,Unspecified,0,0,
980_2,980,980.jpg,2,surface_injure,surface_injure,250,381,783,505,534,125,66750,0.06365776062011719,4.272,516.5,443.0,train,Unspecified,0,0,
984_0,984,984.jpg,0,hide_craze,hide_craze,1,313,627,633,627,321,201267,0.19194316864013672,1.9532710280373833,314.0,473.0,train,Unspecified,1,0,
986_0,986,986.jpg,0,hide_craze,hide_craze,155,520,642,706,488,187,91256,0.08702850341796875,2.609625668449198,398.5,613.0,train,Unspecified,0,0,
992_0,992,992.jpg,0,surface_injure,surface_injure,336,110,703,528,368,419,154192,0.1470489501953125,0.8782816229116945,519.5,319.0,train,Unspecified,0,0,
997_0,997,997.jpg,0,hide_craze,hide_craze,441,363,889,403,449,41,18409,0.017556190490722656,10.951219512195122,665.0,383.0,train,Unspecified,0,0,
998_0,998,998.jpg,0,corrosion,corrosion,369,442,494,992,126,551,69426,0.06620979309082031,0.22867513611615245,431.5,717.0,train,Unspecified,0,0,
1002_0,1002,1002.jpg,0,corrosion,corrosion,519,547,677,664,159,118,18762,0.017892837524414062,1.347457627118644,598.0,605.5,train,Unspecified,0,0,
1004_0,1004,1004.jpg,0,hide_craze,hide_craze,355,474,612,522,258,49,12642,0.012056350708007812,5.26530612244898,483.5,498.0,train,Unspecified,0,0,
1004_1,1004,1004.jpg,1,craze,craze,634,302,866,492,233,191,44503,0.042441368103027344,1.219895287958115,750.0,397.0,train,Unspecified,0,0,
1007_0,1007,1007.jpg,0,surface_injure,surface_injure,381,341,545,488,165,148,24420,0.023288726806640625,1.114864864864865,463.0,414.5,train,Unspecified,0,0,
1008_0,1008,1008.jpg,0,surface_injure,surface_injure,372,330,478,408,107,79,8453,0.008061408996582031,1.3544303797468353,425.0,369.0,train,Unspecified,0,0,
1010_0,1010,1010.jpg,0,hide_craze,hide_craze,647,411,767,975,121,565,68365,0.06519794464111328,0.21415929203539824,707.0,693.0,train,Unspecified,0,0,
1017_0,1017,1017.jpg,0,hide_craze,hide_craze,584,827,656,866,73,40,2920,0.00278472900390625,1.825,620.0,846.5,test,Unspecified,0,0,
1017_1,1017,1017.jpg,1,hide_craze,hide_craze,644,747,673,941,30,195,5850,0.0055789947509765625,0.15384615384615385,658.5,844.0,test,Unspecified,0,0,
1019_0,1019,1019.jpg,0,thunderstrike,thunderstrike,420,266,780,883,361,618,223098,0.21276283264160156,0.5841423948220065,600.0,574.5,train,Unspecified,0,0,
1046_0,1046,1046.jpg,0,craze,craze,461,285,767,702,307,418,128326,0.12238121032714844,0.7344497607655502,614.0,493.5,train,Unspecified,0,0,
1048_0,1048,1048.jpg,0,corrosion,corrosion,483,241,583,995,101,755,76255,0.0727224349975586,0.1337748344370861,533.0,618.0,train,Unspecified,0,0,
1060_0,1060,1060.jpg,0,surface_injure,surface_injure,77,578,134,1017,58,440,25520,0.0243377685546875,0.1318181818181818,105.5,797.5,train,Unspecified,0,0,
1060_1,1060,1060.jpg,1,surface_injure,surface_injure,1,1,533,233,533,233,124189,0.11843585968017578,2.2875536480686693,267.0,117.0,train,Unspecified,1,0,
1060_2,1060,1060.jpg,2,surface_injure,surface_injure,548,1,994,472,447,472,210984,0.20121002197265625,0.9470338983050848,771.0,236.5,train,Unspecified,1,0,
1061_0,1061,1061.jpg,0,craze,craze,301,456,647,860,347,405,140535,0.13402462005615234,0.8567901234567902,474.0,658.0,train,Unspecified,0,0,
1063_0,1063,1063.jpg,0,corrosion,corrosion,241,530,323,1011,83,482,40006,0.03815269470214844,0.17219917012448133,282.0,770.5,train,Unspecified,0,0,
