source_image_id,filename,extension,file_size_bytes,sha256,decoded_width,decoded_height,image_mode,decoding_succeeded,decoding_error,number_of_annotated_objects,official_split,xml_width,xml_height,xml_dimensions_match,pixel_sha256,dhash64
344,344.jpg,.jpg,59586,808f61a977d722b8dd4c9fcbacb8c8d02f5bb0653f934b612f34d1921be74a0a,1024,1024,RGB,True,,1,train,1024,1024,True,2602dccf3937d840ebf8a718fa98eb6dfc895080c2682e5d4ad9269ac577b736,1e3c3c365e9e9cb9
345,345.jpg,.jpg,132592,fe35a02f8557eae0f7733e7f29f51825ed1f710542a012423caacc9a745540e4,1024,1024,RGB,True,,2,train,1024,1024,True,3849ffd653d6d72bd79b8318160356762d18ee31a4718be31ad965ee3f8aaa45,9839383038181d5e
346,346.jpg,.jpg,57974,47f27ecf68536da25a9ced9da64212ebb4e49b3ad2e73251ee18f88c0c1812d8,1024,1024,RGB,True,,1,validation,1024,1024,True,034f3bb13f084aeb90e5d029443fb3f7987612d051a491b328bd41c372638c63,f0f0f1f0f1f9f9f9
347,347.jpg,.jpg,109774,a8cc5b83277f3e2fa88f8d188fc01bfd0e344e23e06c57bccaed4be5f2192a73,1024,1024,RGB,True,,1,validation,1024,1024,True,d927a36088a6f628e46922c46c0b5efc89f6d45e17db226f7d734764812f3172,787c7cfc1c0c0c04
348,348.jpg,.jpg,95404,b7d040d42fb5764cba20d570317cd8401c9ac7d4d8bd8ff0402b9022529e9b30,1024,1024,RGB,True,,2,validation,1024,1024,True,34fa8c53d9407d418ecf2f73306bc66808b754a31b7c459e8be54b652bf695a9,7ff7777b2d2f2360
349,349.jpg,.jpg,32372,b7bfe1adc6b1f4a517115f0033c129c52b2f432fb6447095638a3a6b67090d9c,1024,1024,RGB,True,,1,train,1024,1024,True,a3c20af0f042b526e93f8e8cd561a1920a36c82008212a453ebc1f42db633729,3030707078e4a622
350,350.jpg,.jpg,82008,4a1a301e2b01fe1cbb4d5d50f7343e0916ad6179ffe149786c7e576700d07b33,1024,1024,RGB,True,,1,train,1024,1024,True,1ef398add5cab940eaae40e6f43ad592f023f87a9e45b7cd41ba68d77e50ad1c,19191f1e1e1e9f9f
351,351.jpg,.jpg,222536,fe5c8fbc66dcef1fae8a14504828730c061f9504c5b93fae7383ad31b69443d0,1024,1024,RGB,True,,3,train,1024,1024,True,9d8caa66f4501d6b7bc6a7d9f9ee48699b6c9e30aab744ccfec98a455fa7188c,0f1f1f1f1f1e3626
352,352.jpg,.jpg,31493,3f44c44abd3f02b0a13d2ed1fad27cdc7087c114c866bc1d163437779ac9560f,1024,1024,RGB,True,,1,train,1024,1024,True,3010af9ffc833f5883ced47de41d4e656214f139123dfe7d7bb9760d55b6f245,3f17130f191c0b1b
353,353.jpg,.jpg,35664,df735caf8b67a3a0af7221cbff98ba01ab840cf7468b7bb284adba41079398cc,1024,1024,RGB,True,,1,train,1024,1024,True,ef7ed2b0812b1b84c1e4cdf3899167e48ca79f4399ebd31c62edab98b7966b8a,1c1c1c1c1b1e1838
354,354.jpg,.jpg,49144,16fff0a03635d069c7b83c8e2a7c391a5cf34be7e6b9c95d72071ca54e939485,1024,1024,RGB,True,,1,train,1024,1024,True,6ae7e7eb60698844fd29deb1865d340940849bc96aa9d34eaddc6110d6255646,263319180c0e0706
355,355.jpg,.jpg,39076,2c17245e5c15208812b1d4d7fa6509f735574b4a55820eee2190467471afafcd,1024,1024,RGB,True,,1,train,1024,1024,True,90a35980932c24fcbc47f942afcecccd9365a3a46131d938df8df470a9d093a2,ff7fedfd640c1e0e
356,356.jpg,.jpg,46928,5f1ac92c47c28715bc0ecdc0ada033e0263eacd059f8f2a034d6dcbb6704765b,1024,1024,RGB,True,,1,train,1024,1024,True,624289db16afc9d3e1c2c84812af033a8f93cbba5ca5b925032e1c8628ec21f0,070303070b302103
357,357.jpg,.jpg,95443,73b716292ed02b99bc9e965ff03ae3cb874f75bc9daa7671f66b9a336121a7d0,1024,1024,RGB,True,,1,train,1024,1024,True,7a74385972acf69d9f80bcbaed159b07203dcbf471a53fe5ffce08f81ceec300,1f0fee3373b19bdb
358,358.jpg,.jpg,56898,94908d44512465b37844bc19d23ad9d7ef7c8bd734d9f1434ddea71c3618a11f,1024,1024,RGB,True,,1,train,1024,1024,True,1fa13fe46f3bc08dceffefcb77dededf15aaae9081da60565b97c1104c350cd8,f4e4c38e38e10302
359,359.jpg,.jpg,37770,93f678533f84a71d17b873c4156764d61f3711793ad17c2bef334924881b1244,1024,1024,RGB,True,,1,train,1024,1024,True,864899f21bf16ec29867e827d5a28191ce5cfedde6561259c452a29ee09a2bb4,3132706169e4a623
360,360.jpg,.jpg,37664,9c205f60cc7e4ddb40b16cd9678a33b6bd51f5da362cedb18b59cd8f6d29e1d0,1024,1024,RGB,True,,1,train,1024,1024,True,185296f38bce02000ab9bd31dc36b952518be5e01b4d07cd47c25d4ea9344608,1010121213030100
361,361.jpg,.jpg,102533,91765208210a44b6b0e1cb55e46d8a6317cf2ec624bd28f981f5572d95ee5d06,1024,1024,RGB,True,,2,train,1024,1024,True,feec6d7de085f6984bcc3a4895b75d860adc1cd6cb66e527a6891711a6901884,7f1f07210e1ff7ff
362,362.jpg,.jpg,99156,6464de159614e59628606487b46be44bdec636b1f8ca6d25def963c4204c7bd8,1024,1024,RGB,True,,1,validation,1024,1024,True,5a14fcdcf52f10c377a9a1ec7f255c08b91ee68d6a0ce6030c8343e0bb250eb5,68ecf0b83870b098
363,363.jpg,.jpg,80469,8aca40b34103fdd35d8eee764e2f7152f4c635a11afeb3b11dba84499b3ee8da,1024,1024,RGB,True,,1,test,1024,1024,True,c3021a80f88781299872e862679d4c16f5645f3754aa1375da0ac62322f4c1fe,0f1f3f6e3e3e0e0f
364,364.jpg,.jpg,52375,b7039c67034b5e309ef624937faabf4f49a073ba3d95edbbb915bf0e539c4f95,1024,1024,RGB,True,,1,train,1024,1024,True,920aad5e57f8cc3809cb0160065be57c2f6791381793a149338a5d5fd833f425,4044c64e4e4e0e0e
365,365.jpg,.jpg,89268,12349b338f46b98fa80eb72ea558d8a4c67e782d0d7c9b33ee18b29440aee994,1024,1024,RGB,True,,1,train,1024,1024,True,27e1e410145287dea5291d9a71f212aff9df6c469c103985fec216aec93958d3,09cbccec7f0f892c
366,366.jpg,.jpg,34324,f1ee9747135175677e6bb4671c592fb18133c7e4fa5b79c7d7169cf140e1593d,1024,1024,RGB,True,,1,train,1024,1024,True,7fd88025b7ad9d138b24be137120b6d10656e6a5a68d795c7c75d4c70735764f,3f17130b091c0b1b
367,367.jpg,.jpg,46026,18cb3449a3646003fe88ec7d0b2f1b1813159e0d0623c3e8f2185a18fde15878,1024,1024,RGB,True,,1,train,1024,1024,True,1dbfaf8543f35765599db6c29a0d87543f9e52a8080ca3e4ed1cf63db9a37e81,171737377030606c
368,368.jpg,.jpg,82970,50dbedebb5909db243821e1199d57048c6fd1527ac81c8b4b6aac5ca4ddfb363,1024,1024,RGB,True,,1,train,1024,1024,True,a3ab78e4ce95cd7af517ab4985abda3c4ae8835cf988fea6c5eeacfa5005fbea,c6c3c1c0c1c08185
369,369.jpg,.jpg,71280,e941ad4e7a3e8114e88633f989177d02d3a62cb09ad20bf88c6751c2e6b280d0,1024,1024,RGB,True,,1,train,1024,1024,True,e987b8c4d1d931b7a30ee8aef622f7c974db508fd7c4b6816c1a99eefda36c5d,17674f0f0f172e18
370,370.jpg,.jpg,69765,a951eb93a737ab79227c0e056b89f604945ba94546a5baccdee96b821d252c04,1024,1024,RGB,True,,3,test,1024,1024,True,eb96918f8f0c77a9e5ec9a5ea536d75c5c1c766b212258c173f403d12c2035ff,00000181c8e07058
371,371.jpg,.jpg,46403,b650a8d0007bf4af64fb56de4ef556dba1388523608aa560210108f1a4eb9dfc,1024,1024,RGB,True,,1,validation,1024,1024,True,5f50188ce69d464c17166b4fc170176cc2a2032f44021ff92adf60aaf896fbfb,f8f8c84838808001
372,372.jpg,.jpg,39909,db81bb001082d5938da3e13155075938ffd0a8f127e08a6f271730915b3c8327,1024,1024,RGB,True,,1,train,1024,1024,True,e13d716cfcfe5056821c015eccee944a8970ad37ad32eb27c24eefcfa70a02dd,8ec7c3c1e1e0f060
373,373.jpg,.jpg,79903,256d427cd53f19fd3cbc3ce0b8184e9811d2f22164f7a6385b98893f687aca9e,1024,1024,RGB,True,,1,test,1024,1024,True,2ba97ed8b7b4e6a02e991026e7f1a7be212635b7f8aca77ee30b4bf38f077a25,0104010003c08021
374,374.jpg,.jpg,75956,aaa35015054e849f37fb68b7f75f33475b14a3a98487329cde81c0ea9be56e54,1024,1024,RGB,True,,1,train,1024,1024,True,2ff3fef53efc5dc2f5276f50064b8bf57e8e545c562c9ee7753f70ab3438034a,f83f0f83e03070f0
375,375.jpg,.jpg,60098,bd823c6d378524b87b84f24879453ac0c99ac5d7ff8ba9f80393caad3e6b623e,1024,1024,RGB,True,,1,train,1024,1024,True,135bd2093826d7dcf7cfffca2cce7441d545d0e4da1bba02d73ffd6d88ebaa78,6a18181010101010
376,376.jpg,.jpg,83989,b47e7c3aa1753b702e77c1f2e9ebc5f35287d92bd3238e04d91fcf7f352c35f2,1024,1024,RGB,True,,3,train,1024,1024,True,4962bee8c9987014ad2c75d1b938230db5e799c1d9dcccb049004182b823f625,8787070f0b1b1b1b
377,377.jpg,.jpg,128573,b8639b7f7e2b30a5496157007d93edc457f2cc71d3b3b6b2ab6863a5b43d1358,1024,1024,RGB,True,,1,train,1024,1024,True,fa1509b201e6edd2626fcb40a751cea992b7141a5c69681978f3f30c1fadbb89,bf9f9f9f838085c5
378,378.jpg,.jpg,33272,f5c19185af862d6b4339d6c275d04cc89bb45ca5898844f65b140558f2a05e2d,1024,1024,RGB,True,,1,train,1024,1024,True,9f40d1d6358d20a3ec9525218f5a0efb82cae7cd8ca6b11a4df704ba6558bc56,3131726169e4a623
379,379.jpg,.jpg,92277,a70af8fb28364f1446563426f882380c22a601c28ec07d3e08e7efe49de09f0c,1024,1024,RGB,True,,2,test,1024,1024,True,e25b1501cec8d68da75ce626a38983b5ff0d4707a1f8c411d3c47c2bb4159791,80f87f1f0f070300
380,380.jpg,.jpg,36935,d524cf3c447be37082e6ab3db2a398a25032acbe60a7c1ef21e0bfb9df2d29d1,1024,1024,RGB,True,,1,train,1024,1024,True,d3a87749166316bf0b646f582004616f0d10b1dfa5ddba07bae6409aba7b1499,0000f0e3e8080040
381,381.jpg,.jpg,39435,951a80de02f1c46b47943b510826899aebea32069daa80d94e90aec48a8855c3,1024,1024,RGB,True,,1,train,1024,1024,True,e0b1b67425245f9d3ba821987ef70bddf0946ad15d49a47c51efc5d018ca30b7,0003d3e934173430
382,382.jpg,.jpg,140228,7e25d2dac95ee248f9382c01bbe2187f4e98d9e843bab926aeacf41f0b80d669,1024,1024,RGB,True,,3,validation,1024,1024,True,69497b2e857d1e0aebc343327099602662420536a2db36da3a4869ed0c88b27e,8f0f0f1f3d392163
383,383.jpg,.jpg,58875,979c2b909a79c4f2bfb59c6fe2e3563fda9f260c5634b55cc02f2672cdd7472a,1024,1024,RGB,True,,1,train,1024,1024,True,a44b5dfe8a15b25d98dfc16d0df1291c3ce79079b85e86378b4244913965178a,0f07070719090400
384,384.jpg,.jpg,58021,78ecd0e461d7e129d6eba5cc2bd04e823346b73d1bd3ae35c8bd5b7c5e8ce423,1024,1024,RGB,True,,1,train,1024,1024,True,1a0bae2604b8b3bec50b743bb972c625437b1a2cd38731a427fc3c82564da295,3131313332323430
385,385.jpg,.jpg,71435,a154e83bea8fe73f75f34ff51ac2d8bd6ab9523418dce5e4150f2d71d3dce88f,1024,1024,RGB,True,,2,train,1024,1024,True,51b7ca400d5765709e483404e35979569ad7503f47c4aa3c0c1aa4ee83c38af7,3f3f3f0e1f3d3d29
386,386.jpg,.jpg,130028,2bde04f4c3bc4717fa76925f2aa99a59ab2ca799088f5e457253010f558aadc0,1024,1024,RGB,True,,3,train,1024,1024,True,dbbff3468c23f48066d8151bd819aff67fbe3402df9ba918b775528be89524f7,070f1d3d7c481a5b
387,387.jpg,.jpg,63920,d32fe8086b8ece8b4be905f98c6a8aae04667d9a0736bbdc5fac629ac62ad560,1024,1024,RGB,True,,1,train,1024,1024,True,b30c6082929f3a513ab274eaa0b6ae4d418ed1391060069f28c9cb39e03615fc,e3e0e06121010101
388,388.jpg,.jpg,36502,399ac6a58a34f97fced30e04efffa22bdb6daa75812afcca076a6e6a5b9cee4d,1024,1024,RGB,True,,1,test,1024,1024,True,952e790c27458146b52d8ab8b8dd631f94e92b73fcdc823c5f18149d537e9956,00804040000064cc
389,389.jpg,.jpg,54086,e2a0f9ef1d9dd40df46942cdacf3eabc32452462a578a9129895933dbe926475,1024,1024,RGB,True,,1,test,1024,1024,True,9289c35e601e4c9a27c5562747dc2631342803bc3d02c514538de1aa1ce4ee27,5c1e121b970f4f47
390,390.jpg,.jpg,39349,7ab580fa225111b65ac51d43b671c7721c6adb0c127d95217207e0c09a1893bb,1024,1024,RGB,True,,1,test,1024,1024,True,3d59992686edbff4bdb35b15d66ff7d5c9cdd631a3df4e3835d9d7526cfa4bd1,30303612d19f1c18
391,391.jpg,.jpg,51812,f954599d7ef9c9c53afd738b6c8bcc3fc1f2d4fac460d6a0ca139ded8b09ca12,1024,1024,RGB,True,,1,train,1024,1024,True,32287c92b074dbbf5a0b2987d85d7398a2740e3e74e26f3b07e7d3b388725e72,90b0e8d898381d1c
392,392.jpg,.jpg,111459,35fc476fc191c3e3da1c8584b979d89dcb11a8a330cefdd07dbd12d280bd5a98,1024,1024,RGB,True,,2,train,1024,1024,True,71b2c5c360f62dc987048055acf65b25bef67e6621b7c9a8a2621f727f697c7e,98dae6c78797d3b3
393,393.jpg,.jpg,68675,2c84e2ac151bc30404459d8f2834617847e8ea8e2684410acf75d3d8653d8af6,1024,1024,RGB,True,,1,train,1024,1024,True,a2e738a8d5c392c0cd40e10afb2c0e5c80ed34934c50bdf4bcb60a58ca669fd0,40611f1ffdf08a12
394,394.jpg,.jpg,43208,fb0ad3f8bff0544dd73e33ce230018c54b67343753d3ddf2796b0893fb336a1e,1024,1024,RGB,True,,1,test,1024,1024,True,619c78148b71fb2d725a5922be29d8f160d8668a9e90d5422cb2c2b125fa2feb,83a383e1e3a28282
395,395.jpg,.jpg,51423,9db3686b34b65ff898013047b8f3833239e7c60d1a33616abae0a4c07bd0182f,1024,1024,RGB,True,,1,train,1024,1024,True,d29192043de45c202d9adbe92e87fa018e95cdb59e1ba92e8190d83aba8d7bd3,10107074323333f3
396,396.jpg,.jpg,138411,f24df8712a01b37a109733610d199a3612887da589a51dd58b40787a1a2d4b3a,1024,1024,RGB,True,,2,train,1024,1024,True,23e6e49e4e47f5fe462022b157f58420b68e6d1af1a877d5cbe022b0249c1565,f33b1f0f8f060c1c
397,397.jpg,.jpg,34843,c7efe1f8fdc2e053fc14c8bb1b7fbc41379f6a2bab21e389e531636ce751f504,1024,1024,RGB,True,,1,train,1024,1024,True,2c15dee10fd11df3172f516fb241a6c7de10c4f66cd82c0f9112cf7da2fc1b0d,70f0302820646564
398,398.jpg,.jpg,56082,09e432545aa1786a0b910fb99eb83f1a2efd5b9c611d53a02902c8fec65b70af,1024,1024,RGB,True,,3,train,1024,1024,True,d32866275bd9d03a577364a11eef25ca420026be92193369a003f592a3d3d93f,8f0f0f1f1d1f1f1f
399,399.jpg,.jpg,41701,3f5d2a4531f0c0b0321d07d0e09bc9daad0cf574427a0d6b6a6f2bf47b4135cd,1024,1024,RGB,True,,2,train,1024,1024,True,b2b06feea33f9be93ebb5dd3cdae3b297c490ad2e72a18f73e473d843b22c40a,0f0f130317f3c3cf
400,400.jpg,.jpg,97857,ad43de7533d0c56aae81d16ab38129c667b4b89ee36dba065df5eba1dc620d64,1024,1024,RGB,True,,5,train,1024,1024,True,6360a8c4691b784d32b16a70241d8c2f6cfecb877fe455ad7e6bff1b4ee78df9,c8c8f0f131211d1f
401,401.jpg,.jpg,48869,08629faed6a1055e8e8980c3d42121d7436fdf4a430337745592f04e085a9759,1024,1024,RGB,True,,1,train,1024,1024,True,daf3aaa8fe68c2235c401b2dab6124fbedafe6aa956ed4d12fae97215660addf,5b9bd3f033352767
402,402.jpg,.jpg,52693,295f52aff267c80ad5bb55a40ab6a8f12d5770cce8aef9e0f01424e0ac4fad40,1024,1024,RGB,True,,1,train,1024,1024,True,12e527c7ef250176e923862c27b968fa31116649f27f5a13d2d1324be5807cde,30b03030383834b0
403,403.jpg,.jpg,80068,cd3a2136b99a13ddcc0e5839613280a39eda6d04c1b433627b5649f00549340e,1024,1024,RGB,True,,2,train,1024,1024,True,94d0cc4b6c66ae27087c757e011be434e9d535a3246b42608b67bd51c7a0a307,1838280808086480
404,404.jpg,.jpg,86144,fbe14a165495c0efe90a672c861ade7dfb5601ec2949b77a2afa6250848cef47,1024,1024,RGB,True,,1,train,1024,1024,True,4ca4c8f80db9f13d55f071b3f92e78664e80415634f19828fe4c4bbcb64b2b3a,eba9fee063ff787d
405,405.jpg,.jpg,52794,383a72ac3d1d74f2c50cb840529e5548c63d0bd80c3e0ffd0acff5c211039010,1024,1024,RGB,True,,1,test,1024,1024,True,72fa4744419621f6b2c06128d79ac09b4953cf501d10f0dc3aefc72e15a4a108,7171717178787878
406,406.jpg,.jpg,49229,abe48139eb15316845b70fc515034606a55956c62f01539d94d7689b562d71eb,1024,1024,RGB,True,,1,train,1024,1024,True,a17b31aee01383b5d8a8018fc0c1cffbd853eabfcc00b518262a58cbece63a46,0e05e1f17f1f0f3e
407,407.jpg,.jpg,29718,279df85a5d927f47c436d6341c0b288ca5b47fa3080cf5970736bb1a8ed7876c,1024,1024,RGB,True,,1,test,1024,1024,True,035ee73f1ca471e45945bf0cb751c45f671fb7c32381e188382a6f37ef00670c,4f2f3f3f1e1c1830
408,408.jpg,.jpg,67826,dc26e4bbf34d88edd0b5b2cfd1973829e6637c4b297b328ae28ff1d5af3b3c36,1024,1024,RGB,True,,2,test,1024,1024,True,388047ffff8a52b4a04ac81a6c9faa7f592ecb26c2356af5f54acf4af2350e56,3131191f0580feae
409,409.jpg,.jpg,39662,519564a01d1b103fee1aa2d9f2aa9cb79ed71a565e8262e3d1368a22588206f9,1024,1024,RGB,True,,1,train,1024,1024,True,583f1e80ae1d3cb3a60082f39128b2439d387159f6ac067ef19b4bf65b44e0cb,03030003c0c0e0e4
410,410.jpg,.jpg,82822,9249648b8c30b5b6d6607c9b28c5ec0ced90f262271f1c4f1b8d84cc89860557,1024,1024,RGB,True,,2,test,1024,1024,True,c34046390afcf66f5df6befe2f2abd87d33ac00813b6988d1bd2d582b0194018,f8f8d20341c0f8e8
411,411.jpg,.jpg,48505,8ebb69e3b786c161ec168ab6fd873c69eb3164b86229fea71db3f627ea7f589e,1024,1024,RGB,True,,2,train,1024,1024,True,69819366350b575d4d663dc6a10d676af424dc97f627c8998ee2513fd21edc2c,8f0f130307f79f8f
412,412.jpg,.jpg,145800,0fb8ad0018f748cacaf59fb2376515ef7d38da44bd5339fdb64113e8b617930f,1024,1024,RGB,True,,2,validation,1024,1024,True,8c261ef831382ce506dde33da9ee465d4bf104dcbbd34bec5628c939e77df9b0,070321704cc78784
413,413.jpg,.jpg,34463,0217050e582fcf555e73d3439342d0bf02cb9a8fda0bd5f2aa4ad0a98920d76d,1024,1024,RGB,True,,3,train,1024,1024,True,efb0912402901446ac6d9b0aa8529d52e71ff512de02457db8a7430b55a17a67,80c02000e0e0e0e0
414,414.jpg,.jpg,66829,b7f99610d7ff31fa35ff899983ae899f64d0fb92192993d445433156f0e64ba7,1024,1024,RGB,True,,1,train,1024,1024,True,c540e8e8d474fa0711b95114f12bbd0a1b41b1acbfe3a8f2fc9b7cdf482a34fc,18198b8cececdf3a
415,415.jpg,.jpg,134683,a796362a5f948fd183b043e96936d94020e6e23deaee89f4eb9c590ad07005f9,1024,1024,RGB,True,,2,train,1024,1024,True,3308410720ce3b3ac48c1326a20259467d459376e6103e3cdb2a889eadae6a8c,f0b0b0a1c8c80c8c
416,416.jpg,.jpg,65687,01f66ea3e3d31c83a966a3b24e0da3b23a99653e2755783de8f05885c2bebfd7,1024,1024,RGB,True,,1,validation,1024,1024,True,075f963f26ca434479c411a0d11f1b5e6e64e51f7a5211984f549a3d5227800b,038381f1f1f0e0e8
417,417.jpg,.jpg,32142,dde49668f3a4337dac63a6f442d5c733b510a578533516525f87ae34329482f0,1024,1024,RGB,True,,1,train,1024,1024,True,08dfc3af9763326ce9f491666750b3dd19116839b9b03b79e775224c5a54d83b,3838383030108808
418,418.jpg,.jpg,65630,0faddc4a518449b28e505747b253b25e577264abf21f81c69d8a408278a297fe,1024,1024,RGB,True,,1,train,1024,1024,True,20635d1d00db7c0e2e888246c470e46b1456ff3093ae6b2bc8bfaa6ba95a3acd,474f0f971b121e5c
419,419.jpg,.jpg,37591,61bc0fc5522128a842101652b669648ddf2df3c6fb7819db458e7c8c9312d3ef,1024,1024,RGB,True,,1,train,1024,1024,True,9c15cc6d5faeb9a93130ffead5984701d3b96a64557e987aef0672e15f0dac19,01113707cbc24653
420,420.jpg,.jpg,62591,56453b2af69b76e83d00aca7d50c193073ad59cffe5cfc68dd4d54eae1fa60b1,1024,1024,RGB,True,,1,validation,1024,1024,True,76e31bfeb9c361e8209c15e90d755f1088c4e773ed7e619806c17bde5d23636e,183838383838bc9c
421,421.jpg,.jpg,28189,f048882dc6ecdaef412984b4c462ae21fc92d16f573fee147fb4bfd6302e043c,1024,1024,RGB,True,,2,train,1024,1024,True,821f570e1dbc1c87a816495b3ced73282b2069a0cfeacf755ff47fd309a2e546,0081077ca187c004
422,422.jpg,.jpg,119863,ba7a165974d613fc6be6a9b124a042d6f5424f74e4b39b7af068f0571d9a1242,1024,1024,RGB,True,,2,train,1024,1024,True,0b1520761f4868b3c94e8f3ee9943600d213f956d02bf5a79b79af93d805cd25,0321000000080338
423,423.jpg,.jpg,67589,0cb7d2ade8c26e25e55c5210b9b8eff9a548bc5d45e315a5958ab984793d3454,1024,1024,RGB,True,,2,train,1024,1024,True,8116a08ba6eab08424849d4938c5fd6664dcbe9e94a1d7cd440f9b2018243766,f4b4a4a4a4a1a123
424,424.jpg,.jpg,76619,6cdaa00db4d164036efd3e3a2c6dedef8a2a16706d3cca3a18b03ececadc7e09,1024,1024,RGB,True,,3,train,1024,1024,True,a4d22402c671de56b087ff30686a56b9ae2a702b911f37368e16777e69d18160,7bf3cbe3e6363f1f
425,425.jpg,.jpg,48115,56ad239845e749dd8c6a18955af5335cc8712ed42cfcc33139558baf92a9e2ed,1024,1024,RGB,True,,1,train,1024,1024,True,426e0aac7fd55c22f643be7afbe10ba3fa430b378c689c8df3835701501ea0b5,70f0f0f0f0f8f8f8
426,426.jpg,.jpg,28860,ab4f5a3cc34d33f505815127bccfcca0db5cfd381be878713d344fe4048169bb,1024,1024,RGB,True,,1,train,1024,1024,True,45b27d704cbd5263c0477587544b2044f3f90d8b1e5cd0243e3d13719e2ab452,60602060e0e0e060
427,427.jpg,.jpg,52954,673b0828209608870bcc5458f50206eb552428ee69d8a2ef6bcb73ef17042bdb,1024,1024,RGB,True,,3,train,1024,1024,True,4f07b470f0de10616d0bede23c602f8f9f4a957644384b14c359cc634dd32725,983160469bc3fbfc
428,428.jpg,.jpg,42065,ee3496edada3cabc9ec61aa6acb16e4946b63ebff580c2cc5dd746d0e46af781,1024,1024,RGB,True,,1,train,1024,1024,True,c775874f2f8b5602ea3b0b385d793222caebaad94f6c4607116bf54e2974df00,3ed9d8fc3e3eb9ad
429,429.jpg,.jpg,50553,e25172b833f13eed2166c2dc34fbdb8fa855f3b0f2b68d3d3778521a3cb2319b,1024,1024,RGB,True,,1,train,1024,1024,True,041e694bf0134fa12d6f8a4c4d353849ed5fd9feb0c898c3887e179a337bb839,0f0d1939717323e3
430,430.jpg,.jpg,90981,42d23b68eede57bee75b56bb306c775e89ca7bb3c0725c7a15aa3dc4c17a6daf,1024,1024,RGB,True,,3,train,1024,1024,True,6b06aeba5a3dbb6cb9203e4b973feb314085237bb438a6847a8623fc05b972f2,7f7f7b7ffef8e2d1
431,431.jpg,.jpg,33204,227b4a9aee1f9c3f35864ce298da5f76cffbceb8d953cc4ae9614a65686c2b84,1024,1024,RGB,True,,1,train,1024,1024,True,2e573c132424ffa0c500daa2a7b7bf816d750bdc994f87748b98b717b41dcfec,fffcfcfcfcfcfcfc
432,432.jpg,.jpg,31668,63f5f0873551e27aaa24c4310288d92ddf0223496387a313179510b23df55bdb,1024,1024,RGB,True,,1,test,1024,1024,True,e680b02af209394a45f4f7aa98e1253fa95e14147794249acbea476c411d7443,03070f03101f1f0f
433,433.jpg,.jpg,68842,4f903c50375184e81fc5814edbf2a6ef6a74d4c84c01040dd41051347fee4e6a,1024,1024,RGB,True,,1,validation,1024,1024,True,390d8804d2c4d43932c9c8ca5ef737adaf01cf65a6ebe4ee6f31630271069698,fffffff2d3333d3c
434,434.jpg,.jpg,76685,a9b22d6e5cd9a5f369047dd56ab2dd2729e5d7283de60a21e788a0ec4d28097f,1024,1024,RGB,True,,2,train,1024,1024,True,5172307866b116f659fd0cd171281b917688ff1105715ee7633b4115fbe53a3e,b672b286a422a2b6
435,435.jpg,.jpg,56028,506c16cd976d557be6855fc1ef3636b9b4c746293f8bca72574270c95d01384a,1024,1024,RGB,True,,1,train,1024,1024,True,e332a35f484e29cc9bf433dad7b91c616d7ffbf9ec2d5d5b9a44c4039ec0bbf6,67ffffdfcf5f1e1e
436,436.jpg,.jpg,70725,94c28063177ce03fad13b87d704f0824816485ee28c9550dd1299e9d28660c67,1024,1024,RGB,True,,2,train,1024,1024,True,707c9fed799513a0d03a83c23091f9df70c2f223d1be1749da31e7883db0e094,0101000020200000
437,437.jpg,.jpg,58589,7b07ff7317c0fe682bad298aa2803fb3bbde52766bb66d4502e68172e15e8cbd,1024,1024,RGB,True,,1,train,1024,1024,True,3e3989a92321f74b8a42932b24b6f58cd21c6015e4ecc2e01e0c4b7418461c5b,80f0d8c8c0af45f7
438,438.jpg,.jpg,65209,bf791ba5df9aafe724d20b7f3a79576b8f9a6b2b8b124b7cb5b60f683a6427cc,1024,1024,RGB,True,,1,test,1024,1024,True,356cfc5a81fc40954bd0501bb4b9cf46fdc659bad4e0206ceeca32b1ab559665,afeff9bf00000003
439,439.jpg,.jpg,30178,ac1b3c092153b3da50872bc23193550d02c2e281b1416e207d4bf772305bc3d6,1024,1024,RGB,True,,1,train,1024,1024,True,30948b0af4736260a74b9002b25bafeeff0f7beac64d6c1f7df25f93697818fe,278386c4a4604000
440,440.jpg,.jpg,30533,1986dcf24e95719157d86b85423cc92bff88002e462faf235bfbea670728ee16,1024,1024,RGB,True,,1,test,1024,1024,True,4b9cb2b60dd368c06371d94e24e70cc47f612dcc090edc91259806f33850a9a3,a7cd87970f2e2203
441,441.jpg,.jpg,59593,7742efeb719223b67e2c71132edd57d42aeebb1204ce6a07a0d38876f11bb0aa,1024,1024,RGB,True,,1,validation,1024,1024,True,2d2559e03c62106445d5a7d134eafdede4566ad2efb7b2e6b436448589172b0e,00048bb8383b3200
442,442.jpg,.jpg,103920,72e0d0a56ef4ff90e7c3d6e63fefa1060744b36e6302bcfb92ada9b3e5644a92,1024,1024,RGB,True,,3,train,1024,1024,True,87dd22489334c12c7e848d13a16ec61ec2eb80696c5bc1db02b152b0d677ab5a,04000000cce2f2b8
443,443.jpg,.jpg,48029,bae60e31a16d09bb007fcc6724b389f40c3ac184ab49f560b09686b5a1c7a9d1,1024,1024,RGB,True,,1,train,1024,1024,True,ebe77979619185738c782a61b569826020a1e432f53e84f121ed180033324e03,37777491f1616367
