method,seed,instance_id,source_image_id,true_label,corruption_family,severity,clean_prediction,corrupted_prediction,clean_correct,corrupted_correct,prediction_changed,harmful_flip,beneficial_flip,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
lbp,,276_0,276,hide_craze,jpeg,severe,surface_injure,corrosion,False,False,True,False,False,,,,,,
lbp,,276_1,276,hide_craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,284_0,284,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,285_0,285,surface_injure,jpeg,severe,hide_craze,surface_injure,False,True,True,False,True,,,,,,
lbp,,285_1,285,surface_injure,jpeg,severe,hide_craze,surface_injure,False,True,True,False,True,,,,,,
lbp,,318_0,318,crack,jpeg,severe,crack,hide_craze,True,False,True,True,False,,,,,,
lbp,,322_0,322,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,,,,,,
lbp,,323_0,323,corrosion,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,326_0,326,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,326_1,326,craze,jpeg,severe,corrosion,surface_injure,False,False,True,False,False,,,,,,
lbp,,332_0,332,surface_injure,jpeg,severe,corrosion,hide_craze,False,False,True,False,False,,,,,,
lbp,,363_0,363,surface_injure,jpeg,severe,craze,surface_injure,False,True,True,False,True,,,,,,
lbp,,370_0,370,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,,,,,,
lbp,,370_1,370,corrosion,jpeg,severe,corrosion,corrosion,True,True,False,False,False,,,,,,
lbp,,370_2,370,corrosion,jpeg,severe,corrosion,surface_injure,True,False,True,True,False,,,,,,
lbp,,373_0,373,corrosion,jpeg,severe,corrosion,crack,True,False,True,True,False,,,,,,
lbp,,379_0,379,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,379_1,379,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,388_0,388,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,389_0,389,crack,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,390_0,390,corrosion,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,394_0,394,crack,jpeg,severe,crack,surface_injure,True,False,True,True,False,,,,,,
lbp,,405_0,405,corrosion,jpeg,severe,corrosion,hide_craze,True,False,True,True,False,,,,,,
lbp,,407_0,407,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,408_0,408,corrosion,jpeg,severe,corrosion,surface_injure,True,False,True,True,False,,,,,,
lbp,,408_1,408,corrosion,jpeg,severe,corrosion,surface_injure,True,False,True,True,False,,,,,,
lbp,,410_0,410,corrosion,jpeg,severe,craze,hide_craze,False,False,True,False,False,,,,,,
lbp,,410_1,410,corrosion,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,432_0,432,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,438_0,438,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,440_0,440,crack,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,447_0,447,crack,jpeg,severe,crack,hide_craze,True,False,True,True,False,,,,,,
lbp,,447_1,447,crack,jpeg,severe,crack,hide_craze,True,False,True,True,False,,,,,,
lbp,,451_0,451,corrosion,jpeg,severe,corrosion,crack,True,False,True,True,False,,,,,,
lbp,,457_0,457,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,457_1,457,hide_craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,457_2,457,hide_craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,464_0,464,craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,464_1,464,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,469_0,469,craze,jpeg,severe,craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,473_0,473,crack,jpeg,severe,crack,surface_injure,True,False,True,True,False,,,,,,
lbp,,476_0,476,surface_injure,jpeg,severe,surface_injure,hide_craze,True,False,True,True,False,,,,,,
lbp,,479_0,479,surface_injure,jpeg,severe,corrosion,surface_injure,False,True,True,False,True,,,,,,
lbp,,479_1,479,thunderstrike,jpeg,severe,thunderstrike,hide_craze,True,False,True,True,False,,,,,,
lbp,,501_0,501,corrosion,jpeg,severe,craze,corrosion,False,True,True,False,True,,,,,,
lbp,,505_0,505,corrosion,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,511_0,511,hide_craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,511_1,511,hide_craze,jpeg,severe,corrosion,hide_craze,False,True,True,False,True,,,,,,
lbp,,521_0,521,corrosion,jpeg,severe,hide_craze,surface_injure,False,False,True,False,False,,,,,,
lbp,,521_1,521,corrosion,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,541_0,541,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,546_0,546,corrosion,jpeg,severe,corrosion,hide_craze,True,False,True,True,False,,,,,,
lbp,,546_1,546,corrosion,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,546_2,546,corrosion,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,563_0,563,craze,jpeg,severe,craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,566_0,566,corrosion,jpeg,severe,corrosion,surface_injure,True,False,True,True,False,,,,,,
lbp,,569_0,569,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,574_0,574,craze,jpeg,severe,craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,580_0,580,craze,jpeg,severe,craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,591_0,591,thunderstrike,jpeg,severe,craze,corrosion,False,False,True,False,False,,,,,,
lbp,,591_1,591,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,591_2,591,surface_injure,jpeg,severe,craze,corrosion,False,False,True,False,False,,,,,,
lbp,,597_0,597,hide_craze,jpeg,severe,corrosion,corrosion,False,False,False,False,False,,,,,,
lbp,,598_0,598,corrosion,jpeg,severe,craze,hide_craze,False,False,True,False,False,,,,,,
lbp,,598_1,598,corrosion,jpeg,severe,corrosion,hide_craze,True,False,True,True,False,,,,,,
lbp,,600_0,600,hide_craze,jpeg,severe,hide_craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,610_0,610,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,623_0,623,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,623_1,623,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,633_0,633,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,642_0,642,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,642_1,642,surface_injure,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,643_0,643,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,650_0,650,corrosion,jpeg,severe,crack,surface_injure,False,False,True,False,False,,,,,,
lbp,,655_0,655,hide_craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,658_0,658,corrosion,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,663_0,663,hide_craze,jpeg,severe,surface_injure,hide_craze,False,True,True,False,True,,,,,,
lbp,,671_0,671,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,671_1,671,surface_injure,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,677_0,677,hide_craze,jpeg,severe,hide_craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,686_0,686,thunderstrike,jpeg,severe,corrosion,corrosion,False,False,False,False,False,,,,,,
lbp,,689_0,689,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,689_1,689,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,689_2,689,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,689_3,689,surface_injure,jpeg,severe,surface_injure,surface_injure,True,True,False,False,False,,,,,,
lbp,,696_0,696,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,696_1,696,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,699_0,699,thunderstrike,jpeg,severe,thunderstrike,surface_injure,True,False,True,True,False,,,,,,
lbp,,701_0,701,craze,jpeg,severe,craze,surface_injure,True,False,True,True,False,,,,,,
lbp,,704_0,704,corrosion,jpeg,severe,surface_injure,hide_craze,False,False,True,False,False,,,,,,
lbp,,721_0,721,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,824_0,824,craze,jpeg,severe,surface_injure,hide_craze,False,False,True,False,False,,,,,,
lbp,,863_0,863,thunderstrike,jpeg,severe,hide_craze,hide_craze,False,False,False,False,False,,,,,,
lbp,,864_0,864,surface_injure,jpeg,severe,craze,hide_craze,False,False,True,False,False,,,,,,
lbp,,875_0,875,hide_craze,jpeg,severe,surface_injure,surface_injure,False,False,False,False,False,,,,,,
lbp,,875_1,875,hide_craze,jpeg,severe,craze,surface_injure,False,False,True,False,False,,,,,,
lbp,,1017_0,1017,hide_craze,jpeg,severe,hide_craze,hide_craze,True,True,False,False,False,,,,,,
lbp,,1017_1,1017,hide_craze,jpeg,severe,craze,hide_craze,False,True,True,False,True,,,,,,
resnet18,17,13_0,13,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-2.7422502040863037,-2.9163200855255127,-1.3600655794143677,-1.117509126663208,0.7387908697128296,8.561967849731445
resnet18,17,13_1,13,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-3.9012451171875,-3.011263370513916,-0.43794065713882446,-0.4713284373283386,1.0144435167312622,6.959723472595215
resnet18,17,32_0,32,thunderstrike,gaussian_blur,mild,thunderstrike,thunderstrike,True,True,False,False,False,2.564950466156006,-1.8983070850372314,0.3163355886936188,8.289739608764648,-1.2453707456588745,-2.640200138092041
resnet18,17,32_1,32,thunderstrike,gaussian_blur,mild,thunderstrike,thunderstrike,True,True,False,False,False,1.0906039476394653,-2.0438716411590576,-0.14065496623516083,10.423916816711426,-1.6546893119812012,-2.1850814819335938
resnet18,17,46_0,46,corrosion,gaussian_blur,mild,corrosion,corrosion,True,True,False,False,False,0.6812176704406738,3.939445972442627,-0.33390483260154724,-2.4629881381988525,-0.0028065454680472612,0.9823734760284424
resnet18,17,46_1,46,corrosion,gaussian_blur,mild,corrosion,corrosion,True,True,False,False,False,-1.347758173942566,3.5483946800231934,1.1250340938568115,-1.1605325937271118,-0.7513713240623474,1.6837822198867798
resnet18,17,48_0,48,surface_injure,gaussian_blur,mild,craze,craze,False,False,False,False,False,2.84749698638916,-0.7889597415924072,-0.05483008176088333,1.222195029258728,-0.8202876448631287,-0.7300446033477783
resnet18,17,51_0,51,craze,gaussian_blur,mild,corrosion,corrosion,False,False,False,False,False,2.127572536468506,2.401733875274658,0.11629576236009598,0.6416296362876892,-0.5516151785850525,-2.2086057662963867
resnet18,17,51_1,51,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.194728374481201,-0.37006866931915283,-0.733330249786377,-0.8602480292320251,-0.12316752225160599,1.3755910396575928
resnet18,17,54_0,54,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-0.6511045098304749,-0.1553581953048706,0.23971830308437347,-1.651485800743103,-1.7644888162612915,6.406437397003174
resnet18,17,54_1,54,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-1.7212108373641968,1.2339608669281006,0.49153372645378113,0.09061422199010849,-2.4654340744018555,5.03514289855957
resnet18,17,57_0,57,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,2.3653433322906494,1.538618803024292,-0.46528348326683044,-0.3287099599838257,-0.8410562872886658,0.05939686298370361
resnet18,17,57_1,57,surface_injure,gaussian_blur,mild,surface_injure,surface_injure,True,True,False,False,False,0.9787731766700745,1.7884211540222168,3.801198720932007,1.2694498300552368,-2.5125088691711426,-2.0662612915039062
resnet18,17,61_0,61,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.5207676887512207,-1.2387210130691528,1.7002729177474976,1.0106658935546875,-1.8078935146331787,-0.966816782951355
resnet18,17,61_1,61,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.743856906890869,-2.071017265319824,2.748971700668335,-0.32635146379470825,-1.737268090248108,-0.9025881886482239
resnet18,17,61_2,61,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.2462005615234375,-2.035982131958008,0.25589820742607117,0.3104167580604553,-1.7020946741104126,1.3396224975585938
resnet18,17,65_0,65,corrosion,gaussian_blur,mild,corrosion,corrosion,True,True,False,False,False,0.7542533278465271,4.89838981628418,-0.3000905215740204,-1.1950727701187134,-0.06758487969636917,-0.4852415919303894
resnet18,17,67_0,67,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-1.035239338874817,-1.8233776092529297,-2.525158643722534,0.7199507355690002,-1.5538281202316284,7.5225725173950195
resnet18,17,71_0,71,craze,gaussian_blur,mild,craze,thunderstrike,True,False,True,True,False,3.4876277446746826,-3.3246009349823,0.6899878978729248,3.6077520847320557,-0.6055384874343872,-1.712469220161438
resnet18,17,73_0,73,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.2992630004882812,-1.3600767850875854,2.04150652885437,-0.4852519929409027,-1.2695046663284302,-1.062402606010437
resnet18,17,81_0,81,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.9331624507904053,-3.197718620300293,-0.8950070738792419,2.316537618637085,1.156209111213684,-1.3727824687957764
resnet18,17,81_1,81,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.9972128868103027,-2.711768627166748,0.1824275702238083,1.9700926542282104,-0.24417731165885925,-0.2132108360528946
resnet18,17,81_2,81,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,6.348677635192871,-2.9756462574005127,-0.17151494324207306,0.12801611423492432,-1.3340908288955688,0.5986090898513794
resnet18,17,88_0,88,crack,gaussian_blur,mild,crack,crack,True,True,False,False,False,-1.0318046808242798,0.6931053400039673,0.9820774793624878,-1.7906107902526855,3.0018866062164307,-0.4367551803588867
resnet18,17,93_0,93,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,4.778877258300781,-3.8154613971710205,-0.9735183119773865,1.3833411931991577,0.0815039798617363,0.5327895879745483
resnet18,17,103_0,103,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,2.9626197814941406,-2.7500619888305664,0.44705823063850403,-0.11572623252868652,0.5413240194320679,0.21476402878761292
resnet18,17,112_0,112,thunderstrike,gaussian_blur,mild,thunderstrike,thunderstrike,True,True,False,False,False,-1.629124641418457,-2.1096994876861572,3.7752487659454346,6.764423370361328,-2.1398000717163086,-1.678844690322876
resnet18,17,112_1,112,surface_injure,gaussian_blur,mild,surface_injure,surface_injure,True,True,False,False,False,-1.4988027811050415,-2.138178586959839,9.14332389831543,2.260634422302246,-2.6356892585754395,-2.5424273014068604
resnet18,17,142_0,142,surface_injure,gaussian_blur,mild,corrosion,surface_injure,False,True,True,False,True,-0.5056576728820801,3.6190757751464844,3.981342077255249,-0.811552107334137,-3.361631393432617,-0.19700399041175842
resnet18,17,146_0,146,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-1.0375474691390991,-3.2767696380615234,-0.04937803000211716,-2.335564613342285,0.7380437850952148,7.794101715087891
resnet18,17,156_0,156,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,7.389504909515381,-1.6072614192962646,-0.7390241622924805,-0.6191949844360352,-2.0266871452331543,0.11412465572357178
resnet18,17,161_0,161,corrosion,gaussian_blur,mild,corrosion,corrosion,True,True,False,False,False,0.9489100575447083,5.762513160705566,2.755042314529419,-1.6871165037155151,-2.208494186401367,-2.0848629474639893
resnet18,17,163_0,163,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-1.9744364023208618,-2.0702157020568848,0.6633402109146118,-0.693809449672699,-1.2469202280044556,6.289504528045654
resnet18,17,166_0,166,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,4.238590240478516,-2.6633639335632324,-0.2607313096523285,0.3083034157752991,0.16585156321525574,0.5480689406394958
resnet18,17,167_0,167,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,4.125536918640137,-1.87076735496521,-1.5548330545425415,-0.530860960483551,0.12458035349845886,1.7359386682510376
resnet18,17,167_1,167,craze,gaussian_blur,mild,hide_craze,hide_craze,False,False,False,False,False,0.9675348401069641,-2.5955562591552734,0.018941396847367287,0.16758915781974792,-0.7581168413162231,3.105769157409668
resnet18,17,178_0,178,surface_injure,gaussian_blur,mild,surface_injure,surface_injure,True,True,False,False,False,-2.029085874557495,0.38351133465766907,9.910892486572266,-1.3432252407073975,-2.3239035606384277,-2.2659807205200195
resnet18,17,178_1,178,surface_injure,gaussian_blur,mild,surface_injure,surface_injure,True,True,False,False,False,-0.9378652572631836,-1.7228946685791016,11.342144012451172,-0.9466262459754944,-2.2547121047973633,-3.909829616546631
resnet18,17,178_2,178,surface_injure,gaussian_blur,mild,surface_injure,surface_injure,True,True,False,False,False,-0.7075226306915283,-1.2012958526611328,6.813096523284912,-0.9087203145027161,-1.7529218196868896,-0.7362695932388306
resnet18,17,198_0,198,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,3.0117406845092773,-2.656724452972412,1.7275038957595825,-1.0744014978408813,-0.3691088557243347,0.3485228419303894
resnet18,17,198_1,198,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-1.5704857110977173,-3.2087554931640625,-1.3038067817687988,-1.4815844297409058,0.18508583307266235,8.510698318481445
resnet18,17,209_0,209,hide_craze,gaussian_blur,mild,hide_craze,surface_injure,True,False,True,True,False,-0.6585873365402222,-2.6998043060302734,6.016749858856201,-1.8151601552963257,-3.1916630268096924,5.152132987976074
resnet18,17,214_0,214,craze,gaussian_blur,mild,craze,craze,True,True,False,False,False,7.966651439666748,0.08989548683166504,0.34850966930389404,-1.3400099277496338,-0.5528603196144104,-2.5845723152160645
resnet18,17,216_0,216,crack,gaussian_blur,mild,crack,crack,True,True,False,False,False,-1.9201418161392212,-1.5534464120864868,-1.7163636684417725,-0.9835545420646667,7.865596771240234,0.22699575126171112
resnet18,17,217_0,217,surface_injure,gaussian_blur,mild,surface_injure,surface_injure,True,True,False,False,False,-1.0205949544906616,-1.738696813583374,5.945706844329834,0.0022998000495135784,-1.013168454170227,-1.336294412612915
resnet18,17,224_0,224,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,-1.2208763360977173,0.015818923711776733,-0.6346969604492188,-2.2927358150482178,0.4400945007801056,5.612930774688721
resnet18,17,228_0,228,hide_craze,gaussian_blur,mild,hide_craze,hide_craze,True,True,False,False,False,2.305049419403076,-3.541963815689087,-3.175070285797119,1.4679017066955566,2.1641077995300293,3.111182689666748
resnet18,17,228_1,228,hide_craze,gaussian_blur,mild,craze,hide_craze,False,True,True,False,True,2.0265250205993652,-0.11196824908256531,-1.5161359310150146,0.14018677175045013,-0.28936514258384705,2.3366570472717285
